index,Year,Quarter,CountryOfAsylum,nationality,ethnicity,intentionmove,TotalAdult,TotalMinor,AppliedRefugee,documentation_id,Childinschool,Childvirtualed,disabilityacc_disabilityserv,medicalReceived,RiskYes,RiskReturn_medical,RiskStay_medical
512,2021,Q1Q2,Brazil,colombia,other,dontknow,1.0,1.0,yes,1,,,0,Agree,Agree,0,0
513,2021,Q1Q2,Brazil,other,,notell,0.0,0.0,yes,0,,,0,,Undecided,0,0
514,2021,Q1Q2,Brazil,venezuela,,relocate,2.0,0.0,no,1,,,0,,Undecided,0,0
515,2021,Q1Q2,Brazil,venezuela,,,,,,0,,,0,,,0,0
516,2021,Q1Q2,Brazil,venezuela,white,relocate,2.0,2.0,,1,yes,yes,0,StronglyAgree,Disagree,0,0
517,2021,Q1Q2,Brazil,venezuela,mixed,stay,2.0,0.0,no,1,,,0,StronglyAgree,Agree,0,0
518,2021,Q1Q2,Brazil,venezuela,mixed,stay,2.0,0.0,yes,1,,,0,Agree,Agree,0,0
519,2021,Q1Q2,Brazil,venezuela,black,stay,1.0,0.0,no,1,,,0,,Agree,1,0
520,2021,Q1Q2,Brazil,venezuela,mixed,relocate,4.0,2.0,yes,0,,,0,StronglyAgree,StronglyAgree,1,0
521,2021,Q1Q2,Brazil,venezuela,indigenous,stay,3.0,3.0,no,0,no,,0,Agree,Undecided,0,0
522,2021,Q1Q2,Brazil,venezuela,,relocate,6.0,4.0,yes,1,yes,yes,0,Agree,Disagree,0,0
523,2021,Q1Q2,Brazil,venezuela,mixed,stay,2.0,0.0,yes,1,,,0,,Undecided,0,0
524,2021,Q1Q2,Brazil,venezuela,mixed,stay,7.0,1.0,yes,1,,,0,StronglyAgree,Agree,1,0
525,2021,Q1Q2,Brazil,venezuela,mixed,stay,2.0,1.0,yes,0,yes,yes,0,StronglyAgree,StronglyAgree,0,0
526,2021,Q1Q2,Brazil,venezuela,white,dontknow,6.0,1.0,no,0,,,0,Agree,StronglyAgree,1,0
527,2021,Q1Q2,Brazil,venezuela,other,dontknow,1.0,1.0,yes,1,,,0,,Undecided,0,0
528,2021,Q1Q2,Brazil,venezuela,mixed,stay,1.0,1.0,no,1,yes,yes,0,StronglyAgree,StronglyAgree,1,0
529,2021,Q1Q2,Brazil,venezuela,other,relocate,2.0,2.0,no,1,no,,0,StronglyAgree,Agree,1,0
530,2021,Q1Q2,Brazil,venezuela,mixed,relocate,5.0,4.0,yes,0,yes,no,0,,StronglyAgree,1,0
531,2021,Q1Q2,Brazil,venezuela,mixed,stay,1.0,0.0,,0,,,0,,Disagree,0,0
532,2021,Q1Q2,Brazil,venezuela,black,relocate,6.0,6.0,yes,1,yes,no,0,Disagree,StronglyDisagree,0,0
533,2021,Q1Q2,Brazil,other,,,,,,0,,,0,,,0,0
534,2021,Q1Q2,Brazil,venezuela,mixed,stay,1.0,2.0,yes,1,,,0,,Agree,0,0
535,2021,Q1Q2,Brazil,venezuela,black,stay,2.0,3.0,yes,1,yes,no,0,StronglyAgree,StronglyAgree,1,0
536,2021,Q1Q2,Brazil,venezuela,,stay,2.0,0.0,yes,1,,,0,,StronglyAgree,1,0
537,2021,Q1Q2,Brazil,other,other,relocate,1.0,0.0,yes,1,,,0,,StronglyAgree,0,0
538,2021,Q1Q2,Brazil,venezuela,mixed,relocate,1.0,2.0,yes,1,yes,no,0,StronglyAgree,StronglyDisagree,0,0
539,2021,Q1Q2,Brazil,venezuela,white,relocate,2.0,1.0,yes,1,,,0,StronglyAgree,Disagree,0,0
540,2021,Q1Q2,Brazil,venezuela,black,stay,2.0,0.0,no,1,,,0,StronglyAgree,Disagree,0,0
541,2021,Q1Q2,Brazil,venezuela,mixed,relocate,2.0,0.0,yes,1,,,0,StronglyAgree,Agree,0,0
542,2021,Q1Q2,Brazil,venezuela,mixed,relocate,3.0,1.0,yes,1,no,,0,,StronglyAgree,1,0
543,2021,Q1Q2,Brazil,venezuela,mixed,relocate,3.0,1.0,yes,1,no,,0,Undecided,StronglyAgree,1,0
544,2021,Q1Q2,Brazil,venezuela,,stay,2.0,1.0,no,1,yes,no,0,Disagree,StronglyAgree,0,0
545,2021,Q1Q2,Brazil,venezuela,mixed,dontknow,2.0,0.0,no,1,,,0,Agree,Agree,1,0
546,2021,Q1Q2,Brazil,venezuela,black,relocate,5.0,4.0,yes,1,yes,no,0,StronglyAgree,Agree,0,0
547,2021,Q1Q2,Brazil,venezuela,mixed,stay,2.0,1.0,yes,0,,,0,Disagree,StronglyDisagree,0,0
548,2021,Q1Q2,Brazil,venezuela,indigenous,stay,2.0,4.0,no,1,no,,0,,StronglyAgree,1,0
549,2021,Q1Q2,Brazil,venezuela,mixed,dontknow,4.0,0.0,yes,1,,,0,,Agree,0,0
550,2021,Q1Q2,Brazil,venezuela,white,relocate,2.0,1.0,no,1,,,0,,StronglyAgree,1,0
551,2021,Q1Q2,Brazil,venezuela,mixed,relocate,3.0,1.0,yes,0,,,0,StronglyAgree,StronglyAgree,1,0
552,2021,Q1Q2,Brazil,venezuela,mixed,stay,5.0,1.0,no,1,no,,0,Undecided,Agree,1,0
553,2021,Q1Q2,Brazil,venezuela,mixed,dontknow,2.0,2.0,no,1,yes,yes,0,Agree,Agree,0,0
554,2021,Q1Q2,Brazil,venezuela,,dontknow,1.0,0.0,yes,1,,,0,Agree,Agree,0,0
555,2021,Q1Q2,Brazil,other,other,relocate,1.0,0.0,yes,1,,,0,,StronglyAgree,0,0
556,2021,Q1Q2,Brazil,venezuela,mixed,relocate,1.0,3.0,yes,1,no,,0,StronglyAgree,StronglyAgree,1,0
557,2021,Q1Q2,Brazil,venezuela,mixed,relocate,4.0,1.0,no,1,no,,0,,Disagree,0,0
558,2021,Q1Q2,Brazil,venezuela,mixed,dontknow,2.0,0.0,yes,1,,,0,StronglyAgree,Agree,1,0
559,2021,Q1Q2,Brazil,venezuela,other,relocate,2.0,1.0,no,0,,,0,,Undecided,0,0
560,2021,Q1Q2,Brazil,venezuela,,relocate,1.0,0.0,yes,1,,,0,StronglyAgree,StronglyAgree,0,0
561,2021,Q1Q2,Brazil,venezuela,mixed,stay,4.0,0.0,yes,1,,,0,Agree,Agree,0,0
562,2021,Q1Q2,Brazil,venezuela,mixed,stay,2.0,2.0,yes,1,yes,yes,0,,Agree,0,0
563,2021,Q1Q2,Brazil,venezuela,mixed,stay,5.0,2.0,yes,1,yes,yes,0,StronglyAgree,Undecided,0,0
564,2021,Q1Q2,Brazil,venezuela,white,stay,4.0,1.0,yes,1,,,0,,Undecided,0,0
565,2021,Q1Q2,Brazil,venezuela,other,dontknow,3.0,2.0,yes,1,yes,no,0,,Undecided,0,0
566,2021,Q1Q2,Brazil,venezuela,mixed,relocate,2.0,0.0,yes,1,,,0,Disagree,StronglyDisagree,0,0
567,2021,Q1Q2,Brazil,venezuela,,dontknow,1.0,0.0,yes,1,,,0,,StronglyAgree,1,0
568,2021,Q1Q2,Brazil,venezuela,,relocate,2.0,0.0,yes,1,,,0,,Agree,1,0
569,2021,Q1Q2,Brazil,venezuela,other,relocate,2.0,2.0,yes,1,,,0,StronglyAgree,Disagree,0,0
570,2021,Q1Q2,Brazil,venezuela,black,stay,1.0,2.0,no,1,yes,no,0,Agree,Disagree,0,0
571,2021,Q1Q2,Brazil,venezuela,,relocate,2.0,0.0,yes,1,,,0,Agree,StronglyAgree,0,0
572,2021,Q1Q2,Brazil,venezuela,mixed,relocate,4.0,0.0,yes,1,,,0,,Undecided,0,0
573,2021,Q1Q2,Brazil,venezuela,other,stay,3.0,1.0,yes,1,no,,0,,StronglyAgree,0,0
574,2021,Q1Q2,Brazil,venezuela,white,relocate,2.0,3.0,yes,1,,,0,StronglyAgree,StronglyAgree,1,0
575,2021,Q1Q2,Brazil,,,,,,,0,,,0,,,0,0
576,2021,Q1Q2,Brazil,venezuela,,notell,3.0,2.0,no,0,,,0,StronglyAgree,StronglyAgree,1,0
577,2021,Q1Q2,Brazil,venezuela,white,stay,2.0,0.0,yes,1,,,0,StronglyAgree,Agree,1,0
578,2021,Q1Q2,Brazil,venezuela,mixed,dontknow,1.0,3.0,yes,1,no,,0,Undecided,StronglyAgree,0,0
579,2021,Q1Q2,Brazil,venezuela,white,stay,2.0,0.0,no,1,,,0,Agree,Agree,1,0
580,2021,Q1Q2,Brazil,venezuela,white,relocate,1.0,0.0,yes,1,,,0,StronglyAgree,Agree,1,0
581,2021,Q1Q2,Brazil,venezuela,,relocate,4.0,2.0,yes,1,yes,yes,0,,Agree,0,0
582,2021,Q1Q2,Brazil,venezuela,mixed,stay,2.0,2.0,no,1,yes,no,0,StronglyAgree,Agree,1,0
583,2021,Q1Q2,Brazil,venezuela,white,relocate,2.0,1.0,yes,1,,,0,StronglyAgree,StronglyAgree,0,0
584,2021,Q1Q2,Brazil,venezuela,mixed,relocate,2.0,4.0,yes,1,no,,0,StronglyAgree,Agree,1,0
585,2021,Q1Q2,Brazil,venezuela,other,stay,2.0,2.0,yes,1,yes,no,0,Agree,StronglyAgree,1,0
586,2021,Q1Q2,Brazil,venezuela,other,stay,3.0,3.0,yes,1,yes,yes,0,,Agree,0,0
587,2021,Q1Q2,Brazil,venezuela,white,stay,5.0,2.0,yes,1,yes,no,0,,Disagree,0,0
588,2021,Q1Q2,Brazil,venezuela,white,stay,1.0,3.0,yes,0,yes,no,0,StronglyAgree,StronglyAgree,1,0
589,2021,Q1Q2,Brazil,venezuela,mixed,relocate,3.0,4.0,yes,1,no,,0,Disagree,StronglyDisagree,0,0
590,2021,Q1Q2,Brazil,venezuela,other,relocate,3.0,0.0,no,1,,,0,Undecided,Disagree,0,0
591,2021,Q1Q2,Brazil,venezuela,mixed,relocate,2.0,1.0,no,1,yes,no,0,Agree,Agree,0,0
592,2021,Q1Q2,Brazil,venezuela,mixed,stay,6.0,2.0,yes,0,,,0,Agree,Agree,1,0
593,2021,Q1Q2,Brazil,venezuela,other,dontknow,0.0,4.0,yes,0,yes,no,0,StronglyAgree,StronglyAgree,0,0
594,2021,Q1Q2,Brazil,venezuela,white,relocate,2.0,2.0,no,1,yes,yes,0,,Agree,0,0
595,2021,Q1Q2,Brazil,venezuela,white,stay,4.0,3.0,yes,0,yes,yes,0,StronglyAgree,StronglyAgree,1,0
596,2021,Q1Q2,Brazil,colombia,black,dontknow,5.0,2.0,yes,1,yes,yes,0,Agree,Undecided,0,0
597,2021,Q1Q2,Brazil,venezuela,mixed,dontknow,2.0,2.0,yes,1,no,,0,Disagree,StronglyAgree,1,0
598,2021,Q1Q2,Brazil,venezuela,,dontknow,2.0,2.0,yes,1,yes,yes,0,Agree,StronglyAgree,1,0
599,2021,Q1Q2,Brazil,venezuela,other,dontknow,5.0,0.0,yes,1,,,0,Agree,StronglyDisagree,0,0
600,2021,Q1Q2,Brazil,venezuela,mixed,stay,2.0,0.0,,1,,,0,,Disagree,0,0
601,2021,Q1Q2,Brazil,venezuela,mixed,dontknow,2.0,3.0,yes,1,yes,yes,0,StronglyAgree,StronglyAgree,1,0
602,2021,Q1Q2,Brazil,venezuela,mixed,dontknow,0.0,1.0,yes,1,no,,0,,Undecided,0,0
603,2021,Q1Q2,Brazil,venezuela,white,dontknow,3.0,0.0,yes,1,,,0,,Undecided,0,0
604,2021,Q1Q2,Brazil,cuba,mixed,dontknow,4.0,0.0,yes,0,,,0,,StronglyDisagree,0,0
605,2021,Q1Q2,Brazil,venezuela,white,stay,2.0,3.0,yes,1,yes,no,0,Agree,StronglyAgree,1,0
606,2021,Q1Q2,Brazil,venezuela,,stay,4.0,2.0,yes,1,yes,no,0,StronglyAgree,Disagree,0,0
607,2021,Q1Q2,Brazil,venezuela,mixed,stay,2.0,1.0,yes,1,,,0,Agree,Undecided,0,0
608,2021,Q1Q2,Brazil,venezuela,,dontknow,2.0,1.0,no,1,yes,no,0,,Disagree,0,0
609,2021,Q1Q2,Brazil,venezuela,white,dontknow,6.0,2.0,yes,1,yes,no,0,,StronglyAgree,1,0
610,2021,Q1Q2,Brazil,venezuela,mixed,relocate,2.0,1.0,no,1,,,0,Disagree,Disagree,0,0
611,2021,Q1Q2,Brazil,venezuela,mixed,dontknow,5.0,0.0,no,1,,,0,StronglyAgree,Undecided,0,0
612,2021,Q1Q2,Brazil,venezuela,mixed,stay,4.0,2.0,no,1,yes,yes,0,Agree,Disagree,0,0
613,2021,Q1Q2,Brazil,venezuela,white,dontknow,3.0,3.0,yes,1,yes,no,0,,StronglyAgree,0,0
614,2021,Q1Q2,Brazil,venezuela,other,stay,2.0,3.0,yes,1,no,,0,Agree,StronglyAgree,1,0
615,2021,Q1Q2,Brazil,other,mixed,stay,3.0,2.0,yes,1,no,,0,,Undecided,0,0
616,2021,Q1Q2,Brazil,venezuela,mixed,relocate,3.0,3.0,no,1,yes,yes,0,StronglyAgree,Agree,1,0
617,2021,Q1Q2,Brazil,venezuela,mixed,relocate,3.0,2.0,no,1,no,,0,StronglyAgree,Agree,0,0
618,2021,Q1Q2,Brazil,venezuela,indigenous,stay,1.0,2.0,yes,1,yes,yes,0,,StronglyAgree,0,0
619,2021,Q1Q2,Brazil,venezuela,black,relocate,1.0,1.0,no,1,no,,0,,Disagree,0,0
620,2021,Q1Q2,Brazil,venezuela,other,stay,2.0,0.0,yes,1,,,0,StronglyAgree,StronglyAgree,0,0
621,2021,Q1Q2,Brazil,venezuela,mixed,relocate,9.0,1.0,yes,1,no,,0,Agree,StronglyAgree,1,0
622,2021,Q1Q2,Brazil,venezuela,,,,,,0,,,0,,,0,0
623,2021,Q1Q2,Brazil,venezuela,other,stay,1.0,3.0,no,1,yes,no,0,,StronglyAgree,1,0
624,2021,Q1Q2,Brazil,venezuela,other,stay,4.0,1.0,yes,1,yes,yes,0,StronglyAgree,Agree,1,0
625,2021,Q1Q2,Brazil,venezuela,other,relocate,2.0,2.0,,1,no,,0,,Agree,0,0
626,2021,Q1Q2,Brazil,venezuela,other,stay,1.0,2.0,no,1,,,0,,Agree,0,0
627,2021,Q1Q2,Brazil,venezuela,white,relocate,2.0,1.0,no,1,yes,yes,0,StronglyAgree,StronglyAgree,1,0
628,2021,Q1Q2,Brazil,venezuela,black,stay,1.0,3.0,no,1,yes,yes,0,StronglyAgree,Undecided,0,0
629,2021,Q1Q2,Brazil,venezuela,mixed,relocate,1.0,0.0,yes,0,,,0,StronglyAgree,Disagree,0,0
630,2021,Q1Q2,Brazil,venezuela,black,dontknow,2.0,3.0,yes,1,no,,0,StronglyAgree,StronglyDisagree,0,0
631,2021,Q1Q2,Brazil,venezuela,other,relocate,4.0,4.0,yes,1,yes,yes,0,StronglyAgree,StronglyAgree,0,0
632,2021,Q1Q2,Brazil,venezuela,white,stay,9.0,5.0,yes,1,yes,yes,0,StronglyAgree,StronglyAgree,1,0
633,2021,Q1Q2,Brazil,venezuela,mixed,relocate,1.0,1.0,no,1,,,0,StronglyAgree,StronglyDisagree,0,0
634,2021,Q1Q2,Brazil,venezuela,,stay,2.0,1.0,,1,yes,no,0,Undecided,StronglyAgree,1,0
635,2021,Q1Q2,Brazil,venezuela,mixed,dontknow,2.0,1.0,,1,,,0,StronglyAgree,Disagree,0,0
636,2021,Q1Q2,Brazil,venezuela,other,dontknow,2.0,2.0,no,1,yes,yes,0,Undecided,Undecided,0,0
637,2021,Q1Q2,Brazil,venezuela,black,dontknow,5.0,2.0,yes,1,yes,no,0,Agree,StronglyAgree,1,0
638,2021,Q1Q2,Brazil,other,black,relocate,2.0,0.0,no,0,,,0,Agree,Undecided,0,0
639,2021,Q1Q2,Brazil,venezuela,other,relocate,2.0,1.0,yes,1,no,,0,,Agree,0,0
640,2021,Q1Q2,Brazil,venezuela,mixed,stay,1.0,3.0,,1,yes,yes,0,StronglyAgree,StronglyDisagree,0,0
641,2021,Q1Q2,Brazil,venezuela,other,stay,1.0,1.0,yes,1,no,,0,,Agree,1,0
642,2021,Q1Q2,Brazil,venezuela,mixed,stay,2.0,3.0,yes,1,yes,no,0,StronglyAgree,StronglyAgree,0,0
643,2021,Q1Q2,Brazil,venezuela,white,stay,1.0,2.0,yes,1,no,,0,Agree,StronglyAgree,0,0
644,2021,Q1Q2,Brazil,venezuela,mixed,relocate,2.0,3.0,yes,1,no,,0,,StronglyAgree,0,0
645,2021,Q1Q2,Brazil,venezuela,white,stay,1.0,0.0,yes,1,,,0,Agree,StronglyAgree,0,0
646,2021,Q1Q2,Brazil,venezuela,white,dontknow,2.0,1.0,yes,1,,,0,,Agree,1,0
647,2021,Q1Q2,Brazil,venezuela,mixed,dontknow,2.0,3.0,yes,1,no,,0,,StronglyAgree,1,0
648,2021,Q1Q2,Brazil,venezuela,other,relocate,2.0,2.0,no,1,yes,dontknow,0,StronglyAgree,Agree,1,0
649,2021,Q1Q2,Brazil,venezuela,mixed,stay,4.0,0.0,yes,1,,,0,,StronglyAgree,1,0
650,2021,Q1Q2,Brazil,venezuela,,stay,1.0,1.0,,1,,,0,,Agree,0,0
651,2021,Q1Q2,Brazil,venezuela,other,dontknow,3.0,4.0,yes,1,no,,0,StronglyAgree,StronglyAgree,1,0
652,2021,Q1Q2,Brazil,venezuela,black,dontknow,3.0,1.0,yes,1,no,,0,,Agree,0,0
653,2021,Q1Q2,Brazil,venezuela,indigenous,stay,8.0,6.0,yes,0,no,,0,,Disagree,0,0
654,2021,Q1Q2,Brazil,venezuela,mixed,stay,2.0,1.0,yes,1,,,0,Agree,Undecided,0,0
655,2021,Q1Q2,Brazil,venezuela,mixed,relocate,1.0,0.0,no,1,,,0,Agree,Agree,0,0
656,2021,Q1Q2,Brazil,venezuela,,relocate,2.0,2.0,yes,1,yes,yes,0,,Disagree,0,0
657,2021,Q1Q2,Brazil,venezuela,mixed,stay,2.0,2.0,yes,1,yes,no,0,StronglyAgree,Agree,1,0
658,2021,Q1Q2,Brazil,venezuela,mixed,stay,1.0,1.0,yes,1,no,,0,,StronglyDisagree,0,0
659,2021,Q1Q2,Brazil,venezuela,mixed,stay,0.0,2.0,yes,1,,,0,Agree,Undecided,0,0
660,2021,Q1Q2,Brazil,venezuela,mixed,dontknow,1.0,1.0,yes,0,yes,no,0,,StronglyAgree,1,0
661,2021,Q1Q2,Brazil,other,mixed,stay,4.0,0.0,yes,1,,,0,Agree,StronglyAgree,0,0
662,2021,Q1Q2,Brazil,venezuela,other,stay,2.0,3.0,yes,1,yes,yes,0,StronglyAgree,StronglyAgree,1,0
663,2021,Q1Q2,Brazil,venezuela,other,stay,3.0,2.0,no,0,no,,0,,Disagree,0,0
664,2021,Q1Q2,Brazil,venezuela,other,relocate,2.0,1.0,yes,1,no,,0,,Disagree,0,0
665,2021,Q1Q2,Brazil,venezuela,other,stay,2.0,2.0,no,1,no,,0,,Disagree,0,0
666,2021,Q1Q2,Brazil,venezuela,,dontknow,2.0,2.0,yes,1,,,0,,Agree,0,0
667,2021,Q1Q2,Brazil,venezuela,mixed,stay,2.0,0.0,yes,1,,,0,StronglyAgree,Undecided,0,0
668,2021,Q1Q2,Brazil,venezuela,black,relocate,2.0,0.0,no,1,,,0,StronglyAgree,StronglyDisagree,0,0
669,2021,Q1Q2,Brazil,venezuela,black,relocate,1.0,0.0,yes,1,,,0,Agree,Agree,0,0
670,2021,Q3,Brazil,venezuela,mixed,dontknow,,,yes,1,,,0,,Undecided,0,0
671,2021,Q3,Brazil,venezuela,other,stay,,,yes,1,,,0,,Agree,0,0
672,2021,Q3,Brazil,venezuela,other,relocate,,,,1,,,0,Agree,Agree,1,0
673,2021,Q3,Brazil,venezuela,mixed,dontknow,,,yes,1,,,0,,Agree,1,0
674,2021,Q3,Brazil,venezuela,mixed,stay,,,,1,no,,0,Agree,Disagree,0,0
675,2021,Q3,Brazil,venezuela,other,relocate,,,yes,1,yes,no,0,StronglyAgree,StronglyAgree,1,0
676,2021,Q3,Brazil,venezuela,mixed,stay,,,no,1,yes,yes,0,StronglyAgree,Undecided,0,0
677,2021,Q3,Brazil,venezuela,other,relocate,,,yes,1,,,0,,Disagree,0,0
678,2021,Q3,Brazil,venezuela,other,dontknow,,,yes,1,,,0,StronglyAgree,Undecided,0,0
679,2021,Q3,Brazil,venezuela,other,stay,,,,1,,,0,StronglyAgree,StronglyAgree,1,0
680,2021,Q3,Brazil,venezuela,mixed,relocate,,,no,1,no,,0,StronglyAgree,Disagree,0,0
681,2021,Q3,Brazil,venezuela,other,relocate,,,yes,1,yes,no,0,,Undecided,0,0
682,2021,Q3,Brazil,venezuela,mixed,dontknow,,,,1,,,0,,Disagree,0,0
683,2021,Q3,Brazil,venezuela,other,dontknow,,,yes,1,no,,0,StronglyAgree,StronglyAgree,0,0
684,2021,Q3,Brazil,,other,stay,,,yes,1,,,0,Disagree,Undecided,0,0
685,2021,Q3,Brazil,venezuela,other,relocate,,,yes,1,no,,0,,Undecided,0,0
686,2021,Q3,Brazil,venezuela,other,relocate,,,yes,1,,,0,Agree,Undecided,0,0
687,2021,Q3,Brazil,venezuela,other,relocate,,,,1,no,,0,Agree,Disagree,0,0
688,2021,Q3,Brazil,venezuela,other,relocate,,,yes,1,no,,0,,StronglyAgree,0,0
689,2021,Q3,Brazil,venezuela,,dontknow,,,no,1,yes,yes,0,,Undecided,0,0
690,2021,Q3,Brazil,venezuela,other,dontknow,,,yes,1,yes,no,0,StronglyAgree,Agree,1,0
691,2021,Q3,Brazil,,other,relocate,,,yes,1,,,0,,StronglyAgree,0,0
692,2021,Q3,Brazil,venezuela,other,dontknow,,,,1,yes,no,0,,,0,0
693,2021,Q3,Brazil,venezuela,,stay,,,yes,1,,,0,Agree,StronglyDisagree,0,0
694,2021,Q3,Brazil,venezuela,other,relocate,,,no,1,yes,yes,0,Agree,StronglyAgree,1,0
695,2021,Q3,Brazil,venezuela,,stay,,,yes,1,,,0,,StronglyAgree,1,0
696,2021,Q3,Brazil,venezuela,other,dontknow,,,yes,1,yes,no,0,,StronglyAgree,0,0
697,2021,Q3,Brazil,venezuela,other,relocate,,,yes,1,,,0,,Disagree,0,0
698,2021,Q3,Brazil,venezuela,mixed,relocate,,,yes,1,,,0,,StronglyAgree,1,0
699,2021,Q3,Brazil,venezuela,other,stay,,,no,0,,,0,,Agree,0,0
700,2021,Q3,Brazil,venezuela,,relocate,,,yes,1,no,,0,,Disagree,0,0
701,2021,Q3,Brazil,venezuela,other,relocate,,,,0,yes,no,0,,,0,0
702,2021,Q3,Brazil,venezuela,other,stay,,,yes,1,yes,Nainpersonclasses,0,,Undecided,0,0
703,2021,Q3,Brazil,venezuela,,relocate,,,yes,1,yes,no,0,Agree,Agree,1,0
704,2021,Q3,Brazil,venezuela,,stay,,,yes,1,no,,0,Agree,StronglyDisagree,0,0
705,2021,Q3,Brazil,venezuela,other,stay,,,yes,1,,,0,,Undecided,0,0
706,2021,Q3,Brazil,venezuela,other,dontknow,,,yes,1,yes,yes,0,,StronglyAgree,1,0
707,2021,Q3,Brazil,venezuela,other,relocate,,,yes,1,,,0,Agree,Disagree,0,0
708,2021,Q3,Brazil,venezuela,,relocate,,,yes,1,,,0,StronglyAgree,Agree,1,0
709,2021,Q3,Brazil,venezuela,mixed,stay,,,yes,1,yes,no,0,Agree,Agree,0,0
710,2021,Q3,Brazil,venezuela,other,notell,,,yes,0,yes,Nainpersonclasses,0,StronglyAgree,Undecided,0,0
711,2021,Q3,Brazil,venezuela,mixed,stay,,,yes,0,yes,no,0,StronglyAgree,Undecided,0,0
712,2021,Q3,Brazil,venezuela,mixed,stay,,,yes,1,,,0,Agree,StronglyAgree,0,0
713,2021,Q3,Brazil,venezuela,other,relocate,,,yes,1,no,,0,,Disagree,0,0
714,2021,Q3,Brazil,venezuela,mixed,relocate,,,yes,1,no,,0,StronglyAgree,Undecided,0,0
715,2021,Q3,Brazil,venezuela,other,relocate,,,,1,,,0,Undecided,Disagree,0,0
716,2021,Q3,Brazil,venezuela,other,stay,,,yes,1,yes,yes,0,StronglyAgree,StronglyAgree,1,0
717,2021,Q3,Brazil,venezuela,,stay,,,yes,1,,,0,StronglyAgree,StronglyDisagree,0,0
718,2021,Q3,Brazil,venezuela,other,stay,,,no,1,yes,no,0,StronglyAgree,Undecided,0,0
719,2021,Q3,Brazil,venezuela,mixed,stay,,,yes,1,yes,no,0,Agree,StronglyAgree,1,0
720,2021,Q3,Brazil,venezuela,other,stay,,,,1,yes,no,0,,Disagree,0,0
721,2021,Q3,Brazil,venezuela,other,stay,,,yes,1,,,0,,Undecided,0,0
722,2021,Q3,Brazil,venezuela,,,,,,0,,,0,,,0,0
723,2021,Q3,Brazil,venezuela,mixed,dontknow,,,yes,1,yes,no,0,StronglyAgree,Agree,1,0
724,2021,Q3,Brazil,venezuela,mixed,relocate,,,,1,,,0,Agree,Undecided,0,0
725,2021,Q3,Brazil,venezuela,mixed,dontknow,,,yes,0,yes,Nainpersonclasses,0,,StronglyAgree,0,0
726,2021,Q3,Brazil,venezuela,other,stay,,,,0,,,0,,Disagree,0,0
727,2021,Q3,Brazil,venezuela,,dontknow,,,yes,1,,,0,StronglyAgree,StronglyAgree,1,0
728,2021,Q3,Brazil,venezuela,,stay,,,yes,1,yes,no,0,StronglyAgree,Undecided,0,0
729,2021,Q3,Brazil,venezuela,other,relocate,,,yes,1,no,,0,,Undecided,0,0
730,2021,Q3,Brazil,venezuela,mixed,dontknow,,,yes,1,,,0,StronglyAgree,StronglyAgree,0,0
731,2021,Q3,Brazil,venezuela,other,stay,,,yes,1,,,0,StronglyAgree,Disagree,0,0
732,2021,Q3,Brazil,venezuela,other,stay,,,,1,yes,no,0,Agree,Agree,1,0
733,2021,Q3,Brazil,venezuela,other,stay,,,,1,yes,yes,0,StronglyAgree,StronglyAgree,0,0
734,2021,Q3,Brazil,venezuela,mixed,stay,,,no,1,yes,no,0,Agree,Undecided,0,0
735,2021,Q3,Brazil,venezuela,other,relocate,,,yes,1,,,0,StronglyAgree,Agree,0,0
736,2021,Q3,Brazil,venezuela,other,stay,,,yes,1,notell,,0,Agree,StronglyDisagree,0,0
737,2021,Q3,Brazil,venezuela,mixed,stay,,,yes,1,yes,no,0,Agree,Disagree,0,0
738,2021,Q3,Brazil,,,relocate,,,yes,1,,,0,,StronglyAgree,0,0
739,2021,Q3,Brazil,venezuela,mixed,relocate,,,yes,1,no,,0,Agree,Disagree,0,0
740,2021,Q3,Brazil,venezuela,mixed,dontknow,,,yes,1,yes,yes,0,,StronglyAgree,0,0
741,2021,Q3,Brazil,venezuela,other,stay,,,yes,1,no,,0,,Undecided,0,0
742,2021,Q3,Brazil,venezuela,mixed,stay,,,yes,1,no,,0,StronglyAgree,StronglyAgree,1,0
743,2021,Q3,Brazil,venezuela,other,stay,,,,1,,,0,,Undecided,0,0
744,2021,Q3,Brazil,venezuela,mixed,stay,,,,1,yes,yes,0,StronglyAgree,StronglyAgree,1,0
745,2021,Q3,Brazil,venezuela,other,dontknow,,,yes,1,no,,0,,StronglyDisagree,0,0
746,2021,Q3,Brazil,venezuela,mixed,relocate,,,no,0,yes,yes,0,Agree,Undecided,0,0
747,2021,Q3,Brazil,venezuela,other,relocate,,,yes,1,yes,no,0,StronglyAgree,StronglyAgree,0,0
748,2021,Q3,Brazil,venezuela,mixed,stay,,,yes,0,,,0,,Undecided,0,0
749,2021,Q3,Brazil,venezuela,other,stay,,,yes,1,yes,Nainpersonclasses,0,StronglyAgree,Undecided,0,0
750,2021,Q3,Brazil,,other,dontknow,,,yes,0,yes,yes,0,,StronglyAgree,0,0
751,2021,Q3,Brazil,venezuela,mixed,stay,,,yes,1,yes,no,0,,Undecided,0,0
752,2021,Q3,Brazil,venezuela,other,stay,,,yes,1,yes,no,0,StronglyAgree,StronglyAgree,1,0
753,2021,Q3,Brazil,venezuela,mixed,stay,,,yes,1,yes,yes,0,Agree,Agree,1,0
