Year,Quarter,CountryOfAsylum,nationality,intentionmove,TotalAdult,TotalMinor,AppliedRefugee,Childinschool,Childvirtualed,medicalReceived,RiskYes,RiskReturn_medical
2021,Q1Q2,Guatemala,salvador,stay,2,1,yes,no,no,Undecided,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,stay,1,0,Unknown,Not Applicable,Not Applicable,Undecided,Agree,0
2021,Q1Q2,Guatemala,guatemala,stay,2,0,yes,Not Applicable,Not Applicable,StronglyAgree,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,relocate,2,4,Unknown,yes,yes,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,stay,2,0,yes,Not Applicable,Not Applicable,StronglyAgree,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,stay,1,0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,1
2021,Q1Q2,Guatemala,guatemala,dontknow,2,2,Unknown,yes,no,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,stay,2,2,Unknown,yes,no,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,stay,2,2,yes,yes,no,StronglyAgree,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,stay,8,1,Unknown,yes,no,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,dontknow,3,1,Unknown,yes,no,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,dontknow,1,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,relocate,3,1,Unknown,no,no,Agree,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,stay,2,2,Unknown,yes,no,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,stay,3,1,Unknown,yes,no,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,stay,2,2,Unknown,yes,no,Agree,Undecided,0
2021,Q1Q2,Guatemala,honduras,stay,1,0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,relocate,2,1,Unknown,yes,no,Undecided,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,stay,2,2,Unknown,yes,no,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,relocate,3,4,Unknown,yes,no,Undecided,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,Unknown,2,1,Unknown,yes,no,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,stay,3,0,Unknown,Not Applicable,Not Applicable,Undecided,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,stay,2,3,Unknown,yes,no,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,stay,2,2,yes,yes,no,StronglyAgree,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,stay,4,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,stay,1,0,Unknown,Not Applicable,Not Applicable,StronglyAgree,Undecided,0
2021,Q1Q2,Guatemala,guatemala,stay,2,1,Unknown,yes,no,Undecided,Agree,0
2021,Q1Q2,Guatemala,guatemala,stay,2,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,relocate,2,1,Unknown,yes,no,StronglyAgree,Undecided,0
2021,Q1Q2,Guatemala,honduras,stay,1,0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,stay,2,1,Unknown,yes,no,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,relocate,2,0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,stay,3,5,Unknown,yes,no,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,stay,2,2,yes,no,no,StronglyDisagree,StronglyAgree,0
2021,Q1Q2,Guatemala,honduras,stay,1,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,stay,1,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,stay,2,1,yes,yes,yes,StronglyAgree,StronglyAgree,0
2021,Q1Q2,Guatemala,honduras,stay,2,1,Unknown,yes,no,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,stay,3,4,yes,no,no,Undecided,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,stay,3,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q1Q2,Guatemala,colombia,stay,1,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,relocate,1,0,Unknown,Not Applicable,Not Applicable,Agree,Undecided,0
2021,Q1Q2,Guatemala,guatemala,dontknow,1,1,Unknown,yes,yes,Undecided,Agree,0
2021,Q1Q2,Guatemala,guatemala,relocate,4,2,Unknown,yes,no,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,dontknow,3,1,Unknown,yes,no,Undecided,Undecided,0
2021,Q1Q2,Guatemala,honduras,stay,1,0,yes,Not Applicable,Not Applicable,StronglyAgree,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,stay,4,1,Unknown,yes,yes,Undecided,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,stay,2,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,relocate,1,2,Unknown,yes,yes,Undecided,Agree,0
2021,Q1Q2,Guatemala,guatemala,relocate,1,1,Unknown,yes,no,Agree,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,stay,1,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,dontknow,1,3,Unknown,no,no,Agree,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,relocate,1,2,Unknown,yes,no,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,relocate,2,3,Unknown,yes,yes,Disagree,Undecided,0
2021,Q1Q2,Guatemala,guatemala,stay,2,2,yes,yes,no,StronglyAgree,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,stay,1,0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,stay,1,0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,dontknow,2,2,Unknown,yes,yes,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,stay,2,2,Unknown,yes,yes,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,stay,3,1,Unknown,yes,no,Undecided,Undecided,0
2021,Q1Q2,Guatemala,honduras,stay,1,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,stay,3,0,Unknown,Not Applicable,Not Applicable,StronglyAgree,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,relocate,2,1,Unknown,yes,no,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,stay,1,3,Unknown,yes,yes,Undecided,StronglyAgree,0
2021,Q1Q2,Guatemala,honduras,stay,1,0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,relocate,7,4,Unknown,yes,yes,StronglyAgree,Agree,0
2021,Q1Q2,Guatemala,salvador,stay,2,1,Unknown,no,no,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,relocate,1,1,Unknown,yes,no,Undecided,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,stay,1,2,yes,yes,no,StronglyAgree,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,stay,2,1,Unknown,yes,yes,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,relocate,2,1,Unknown,yes,yes,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,relocate,1,0,yes,Not Applicable,Not Applicable,StronglyAgree,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,stay,3,2,yes,yes,no,StronglyAgree,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,stay,3,3,Unknown,no,no,StronglyAgree,Agree,0
2021,Q1Q2,Guatemala,guatemala,stay,1,2,yes,yes,no,StronglyAgree,Disagree,0
2021,Q1Q2,Guatemala,guatemala,stay,1,2,yes,no,no,Undecided,StronglyAgree,0
2021,Q1Q2,Guatemala,honduras,stay,1,0,yes,Not Applicable,Not Applicable,StronglyAgree,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,Unknown,2,1,Unknown,yes,no,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,relocate,1,2,Unknown,yes,no,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,stay,1,5,yes,no,no,StronglyAgree,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,relocate,2,0,Unknown,Not Applicable,Not Applicable,StronglyAgree,Undecided,0
2021,Q1Q2,Guatemala,guatemala,stay,2,3,yes,yes,no,StronglyAgree,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,stay,2,2,Unknown,yes,no,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,stay,2,2,Unknown,yes,yes,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,Unknown,2,1,Unknown,yes,no,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,stay,2,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,stay,3,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,dontknow,2,3,Unknown,yes,yes,Undecided,Agree,0
2021,Q1Q2,Guatemala,guatemala,relocate,5,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,stay,1,4,Unknown,no,no,Undecided,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,relocate,4,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,relocate,2,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,relocate,1,4,Unknown,yes,no,Undecided,StronglyAgree,0
2021,Q1Q2,Guatemala,honduras,stay,1,0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,dontknow,5,0,Unknown,Not Applicable,Not Applicable,Undecided,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,relocate,2,3,Unknown,yes,yes,StronglyAgree,Undecided,0
2021,Q1Q2,Guatemala,guatemala,dontknow,2,0,Unknown,Not Applicable,Not Applicable,Agree,StronglyAgree,0
2021,Q1Q2,Guatemala,honduras,stay,1,0,yes,Not Applicable,Not Applicable,StronglyAgree,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,stay,4,1,Unknown,yes,yes,Agree,Undecided,0
2021,Q1Q2,Guatemala,guatemala,relocate,3,0,Unknown,Not Applicable,Not Applicable,Agree,Undecided,0
2021,Q1Q2,Guatemala,guatemala,stay,6,1,Unknown,yes,yes,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,stay,1,1,yes,yes,no,Undecided,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,relocate,3,2,Unknown,yes,yes,StronglyAgree,Undecided,0
2021,Q1Q2,Guatemala,guatemala,stay,1,3,Unknown,yes,yes,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,relocate,1,0,Unknown,Not Applicable,Not Applicable,Undecided,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,stay,1,0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,0
2021,Q1Q2,Guatemala,honduras,stay,2,0,yes,Not Applicable,Not Applicable,StronglyAgree,StronglyAgree,0
2021,Q1Q2,Guatemala,honduras,stay,1,0,yes,Not Applicable,Not Applicable,StronglyAgree,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,relocate,2,1,Unknown,yes,yes,StronglyAgree,Undecided,0
2021,Q1Q2,Guatemala,salvador,stay,1,0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,dontknow,1,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,dontknow,1,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,relocate,2,2,Unknown,yes,yes,Agree,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,stay,1,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,stay,4,2,Unknown,yes,yes,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,stay,2,2,Unknown,yes,yes,Undecided,StronglyAgree,0
2021,Q1Q2,Guatemala,salvador,stay,1,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q1Q2,Guatemala,honduras,stay,2,1,Unknown,yes,no,Undecided,Undecided,0
2021,Q1Q2,Guatemala,salvador,stay,1,0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,stay,1,3,yes,yes,no,StronglyAgree,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,stay,2,0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,Unknown,2,1,Unknown,yes,no,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,stay,2,0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,relocate,2,2,Unknown,yes,no,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,stay,2,3,Unknown,yes,yes,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,stay,2,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,stay,1,0,Unknown,Not Applicable,Not Applicable,Agree,Undecided,0
2021,Q1Q2,Guatemala,guatemala,relocate,1,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,stay,2,1,Unknown,yes,yes,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,stay,3,1,yes,yes,no,StronglyAgree,Agree,0
2021,Q1Q2,Guatemala,guatemala,relocate,1,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,stay,5,3,Unknown,yes,yes,Agree,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,stay,1,2,Unknown,yes,no,Undecided,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,stay,1,2,Unknown,yes,no,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,dontknow,3,2,Unknown,yes,no,Undecided,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,relocate,1,3,Unknown,yes,yes,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,relocate,2,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,relocate,1,0,Unknown,Not Applicable,Not Applicable,Agree,Undecided,0
2021,Q1Q2,Guatemala,guatemala,stay,1,5,Unknown,no,no,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,relocate,3,1,Unknown,yes,no,Undecided,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,relocate,4,2,Unknown,yes,no,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,stay,1,0,Unknown,Not Applicable,Not Applicable,Agree,StronglyAgree,0
2021,Q1Q2,Guatemala,nicaragua,stay,1,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,relocate,2,1,Unknown,yes,no,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,stay,2,2,yes,no,no,StronglyAgree,StronglyAgree,0
2021,Q1Q2,Guatemala,honduras,stay,1,0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,0
2021,Q1Q2,Guatemala,honduras,stay,1,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,stay,2,0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,relocate,2,1,Unknown,yes,no,Agree,Undecided,0
2021,Q1Q2,Guatemala,honduras,relocate,1,0,yes,Not Applicable,Not Applicable,StronglyAgree,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,relocate,7,2,Unknown,yes,no,Undecided,StronglyAgree,0
2021,Q1Q2,Guatemala,salvador,stay,1,0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,0
2021,Q1Q2,Guatemala,honduras,stay,1,2,Unknown,yes,yes,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,relocate,2,4,Unknown,yes,yes,Undecided,Undecided,0
2021,Q1Q2,Guatemala,salvador,stay,1,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q1Q2,Guatemala,honduras,stay,1,0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,stay,5,3,Unknown,yes,no,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,relocate,1,1,Unknown,yes,yes,Undecided,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,relocate,2,2,Unknown,yes,no,Undecided,Agree,0
2021,Q1Q2,Guatemala,guatemala,stay,2,1,yes,yes,no,Undecided,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,stay,3,1,yes,yes,no,StronglyAgree,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,stay,2,3,Unknown,yes,yes,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,relocate,2,1,Unknown,yes,no,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,stay,1,0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,1
2021,Q1Q2,Guatemala,guatemala,stay,2,0,yes,Not Applicable,Not Applicable,Disagree,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,stay,2,4,Unknown,yes,yes,Undecided,Agree,0
2021,Q1Q2,Guatemala,guatemala,stay,5,1,yes,yes,no,StronglyAgree,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,stay,1,0,Unknown,Not Applicable,Not Applicable,StronglyAgree,Agree,0
2021,Q1Q2,Guatemala,guatemala,stay,5,3,yes,no,no,Undecided,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,stay,6,2,Unknown,yes,no,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,stay,1,2,Unknown,yes,yes,Undecided,Agree,0
2021,Q1Q2,Guatemala,guatemala,relocate,2,0,Unknown,Not Applicable,Not Applicable,StronglyAgree,StronglyDisagree,0
2021,Q1Q2,Guatemala,guatemala,stay,3,1,Unknown,yes,no,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,stay,1,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,stay,3,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,stay,2,1,yes,yes,no,StronglyAgree,StronglyAgree,0
2021,Q1Q2,Guatemala,honduras,stay,2,0,yes,Not Applicable,Not Applicable,StronglyAgree,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,stay,2,3,yes,yes,no,Undecided,StronglyAgree,0
2021,Q1Q2,Guatemala,salvador,stay,2,1,yes,yes,no,StronglyAgree,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,dontknow,3,2,Unknown,yes,no,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,Unknown,2,1,Unknown,yes,no,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,stay,2,1,yes,no,no,Undecided,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,dontknow,3,1,Unknown,yes,yes,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,stay,2,2,yes,yes,no,StronglyAgree,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,relocate,1,0,Unknown,Not Applicable,Not Applicable,Undecided,StronglyAgree,0
2021,Q1Q2,Guatemala,honduras,stay,1,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,stay,2,0,Unknown,Not Applicable,Not Applicable,Undecided,Agree,1
2021,Q1Q2,Guatemala,honduras,stay,2,0,yes,Not Applicable,Not Applicable,StronglyAgree,StronglyAgree,0
2021,Q1Q2,Guatemala,nicaragua,stay,1,0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,relocate,1,0,Unknown,Not Applicable,Not Applicable,Undecided,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,relocate,1,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,stay,2,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,dontknow,1,2,Unknown,yes,no,StronglyAgree,StronglyAgree,1
2021,Q1Q2,Guatemala,salvador,stay,1,0,yes,Not Applicable,Not Applicable,StronglyAgree,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,stay,3,0,yes,Not Applicable,Not Applicable,Undecided,Agree,0
2021,Q1Q2,Guatemala,guatemala,stay,1,1,yes,yes,no,Undecided,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,Unknown,2,1,Unknown,yes,no,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,stay,2,2,yes,yes,no,StronglyAgree,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,dontknow,2,3,Unknown,yes,yes,Undecided,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,relocate,1,1,Unknown,yes,yes,Undecided,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,relocate,2,1,Unknown,yes,no,Undecided,Undecided,0
2021,Q1Q2,Guatemala,nicaragua,stay,1,0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,stay,3,2,Unknown,yes,yes,Undecided,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,stay,1,0,Unknown,Not Applicable,Not Applicable,Undecided,StronglyAgree,0
2021,Q1Q2,Guatemala,salvador,stay,1,0,yes,Not Applicable,Not Applicable,StronglyAgree,StronglyAgree,0
2021,Q1Q2,Guatemala,honduras,stay,1,0,yes,Not Applicable,Not Applicable,StronglyAgree,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,Unknown,2,1,Unknown,yes,no,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,relocate,1,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,relocate,3,2,Unknown,yes,no,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,stay,2,3,Unknown,yes,yes,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,stay,1,0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,relocate,2,0,Unknown,Not Applicable,Not Applicable,Agree,Undecided,0
2021,Q1Q2,Guatemala,guatemala,stay,1,2,Unknown,yes,yes,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,stay,2,1,yes,yes,no,StronglyAgree,StronglyAgree,0
2021,Q1Q2,Guatemala,nicaragua,stay,1,0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,0
2021,Q1Q2,Guatemala,honduras,stay,1,0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,0
2021,Q1Q2,Guatemala,nicaragua,stay,1,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,stay,2,0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,relocate,2,1,Unknown,yes,yes,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,stay,1,1,yes,yes,no,Undecided,StronglyAgree,0
2021,Q1Q2,Guatemala,honduras,stay,2,1,yes,no,no,Undecided,StronglyAgree,0
2021,Q1Q2,Guatemala,guatemala,stay,6,1,Unknown,yes,yes,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,Unknown,2,1,Unknown,yes,no,Undecided,Undecided,0
2021,Q1Q2,Guatemala,guatemala,stay,1,1,Unknown,yes,yes,Undecided,Agree,0
2021,Q1Q2,Guatemala,guatemala,stay,1,0,yes,Not Applicable,Not Applicable,Undecided,Agree,0
2021,Q1Q2,Guatemala,guatemala,relocate,1,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q1Q2,Guatemala,salvador,stay,1,0,yes,Not Applicable,Not Applicable,Undecided,StronglyAgree,0
2021,Q3,Guatemala,guatemala,stay,7,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q3,Guatemala,guatemala,stay,1,1,Unknown,yes,no,Undecided,Undecided,0
2021,Q3,Guatemala,other,stay,2,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q3,Guatemala,guatemala,stay,2,1,Unknown,yes,no,Undecided,Undecided,0
2021,Q3,Guatemala,other,stay,3,1,yes,yes,yes,Undecided,Agree,0
2021,Q3,Guatemala,guatemala,dontknow,2,8,Unknown,yes,no,Disagree,Undecided,0
2021,Q3,Guatemala,guatemala,relocate,1,1,Unknown,yes,no,Undecided,Undecided,0
2021,Q3,Guatemala,guatemala,stay,5,1,Unknown,yes,no,Undecided,Undecided,0
2021,Q3,Guatemala,guatemala,stay,2,1,Unknown,yes,no,Undecided,Undecided,0
2021,Q3,Guatemala,guatemala,stay,1,2,Unknown,yes,no,Undecided,Undecided,0
2021,Q3,Guatemala,guatemala,stay,2,5,Unknown,yes,no,Undecided,Undecided,0
2021,Q3,Guatemala,guatemala,stay,2,2,Unknown,yes,no,Undecided,Undecided,0
2021,Q3,Guatemala,guatemala,stay,2,5,Unknown,no,no,Undecided,Undecided,0
2021,Q3,Guatemala,guatemala,dontknow,1,3,Unknown,yes,no,Agree,Undecided,0
2021,Q3,Guatemala,guatemala,stay,3,1,Unknown,yes,no,Undecided,Undecided,0
2021,Q3,Guatemala,guatemala,dontknow,2,2,Unknown,yes,yes,Undecided,Undecided,0
2021,Q3,Guatemala,guatemala,relocate,2,1,Unknown,yes,no,Undecided,Undecided,0
2021,Q3,Guatemala,guatemala,relocate,1,4,Unknown,yes,no,Agree,Undecided,0
2021,Q3,Guatemala,guatemala,relocate,4,3,Unknown,yes,no,Undecided,Undecided,0
2021,Q3,Guatemala,guatemala,dontknow,2,1,Unknown,yes,no,Undecided,Agree,0
2021,Q3,Guatemala,guatemala,stay,2,0,Unknown,Not Applicable,Not Applicable,Undecided,Undecided,0
2021,Q3,Guatemala,guatemala,stay,3,0,Unknown,Not Applicable,Not Applicable,Agree,Undecided,0
2021,Q3,Guatemala,other,stay,2,3,yes,no,no,Undecided,StronglyAgree,0
2021,Q3,Guatemala,guatemala,stay,2,7,Unknown,yes,no,Agree,Undecided,0
2021,Q3,Guatemala,guatemala,dontknow,2,6,Unknown,yes,no,Disagree,Undecided,0
2021,Q3,Guatemala,other,stay,2,2,yes,yes,no,StronglyAgree,StronglyAgree,0
2021,Q3,Guatemala,guatemala,stay,6,2,Unknown,yes,no,Agree,Undecided,0
