"ID","Year","Quarter","CountryofAsylum","nationality","ethnicity","intentionmove","TotalAdult","TotalMinor","AppliedRefugee","documentation_id","Childinschool","Childvirtualed","disabilityacc_disabilityserv","medicalReceived","RiskYes","RiskReturn_medical","RiskStay_medical"
226,2021,"Q1Q2","Panama","venezuela",NA,"stay",2,2,"yes",1,"","",0,"StronglyAgree","StronglyAgree",1,0
227,2021,"Q1Q2","Panama","venezuela",NA,"stay",2,1,"yes",1,"yes","yes",0,"","Agree",1,0
228,2021,"Q1Q2","Panama","colombia",NA,"stay",1,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",0,0
229,2021,"Q1Q2","Panama","",NA,"stay",2,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",1,0
230,2021,"Q1Q2","Panama","nicaragua",NA,"stay",2,1,"yes",1,"yes","no",0,"","StronglyAgree",1,0
231,2021,"Q1Q2","Panama","",NA,"stay",6,1,"yes",1,"no","",0,"StronglyAgree","Disagree",0,0
232,2021,"Q1Q2","Panama","salvador",NA,"stay",NA,NA,"yes",0,"yes","yes",0,"StronglyAgree","StronglyAgree",0,0
233,2021,"Q1Q2","Panama","venezuela",NA,"stay",1,0,"yes",1,"","",0,"","StronglyAgree",1,0
234,2021,"Q1Q2","Panama","colombia",NA,"relocate",2,1,"yes",0,"","",0,"StronglyAgree","Agree",0,0
235,2021,"Q1Q2","Panama","nicaragua",NA,"stay",NA,NA,"yes",1,"yes","yes",0,"Disagree","StronglyAgree",0,0
236,2021,"Q1Q2","Panama","",NA,"stay",2,0,"yes",1,"","",0,"","StronglyAgree",1,0
237,2021,"Q1Q2","Panama","",NA,"stay",1,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",0,0
238,2021,"Q1Q2","Panama","",NA,"stay",NA,NA,"yes",1,"","",0,"","StronglyAgree",0,0
239,2021,"Q1Q2","Panama","colombia",NA,"stay",1,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",0,0
240,2021,"Q1Q2","Panama","nicaragua",NA,"stay",2,0,"yes",1,"","",0,"","Agree",1,0
241,2021,"Q1Q2","Panama","colombia",NA,"stay",3,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",0,0
242,2021,"Q1Q2","Panama","colombia",NA,"stay",NA,NA,"yes",1,"yes","yes",0,"StronglyAgree","Agree",0,0
243,2021,"Q1Q2","Panama","nicaragua",NA,"stay",1,0,"yes",1,"","",0,"","StronglyAgree",0,0
244,2021,"Q1Q2","Panama","",NA,"stay",1,3,"yes",1,"yes","yes",0,"StronglyAgree","Disagree",0,0
245,2021,"Q1Q2","Panama","nicaragua",NA,"stay",1,0,"yes",0,"","",0,"","Undecided",0,0
246,2021,"Q1Q2","Panama","nicaragua",NA,"stay",2,0,"yes",1,"","",0,"StronglyAgree","Agree",0,0
247,2021,"Q1Q2","Panama","",NA,"stay",2,0,"yes",1,"","",0,"","Undecided",0,0
248,2021,"Q1Q2","Panama","",NA,"stay",NA,NA,"yes",0,"yes","dontknow",0,"StronglyAgree","Agree",0,0
249,2021,"Q1Q2","Panama","",NA,"stay",1,0,"yes",1,"","",0,"","StronglyAgree",0,0
250,2021,"Q1Q2","Panama","colombia",NA,"stay",NA,NA,"yes",1,"yes","no",0,"StronglyAgree","Agree",0,0
251,2021,"Q1Q2","Panama","venezuela",NA,"stay",1,0,"yes",1,"","",0,"StronglyAgree","Undecided",0,0
252,2021,"Q1Q2","Panama","venezuela",NA,"stay",3,1,"yes",1,"yes","yes",0,"StronglyAgree","StronglyAgree",1,0
253,2021,"Q1Q2","Panama","",NA,"stay",2,0,"yes",0,"","",0,"Undecided","Undecided",0,0
254,2021,"Q1Q2","Panama","",NA,"stay",2,1,"yes",1,"","",0,"StronglyAgree","StronglyAgree",1,0
255,2021,"Q1Q2","Panama","nicaragua",NA,"relocate",1,1,"yes",1,"","",0,"Undecided","StronglyAgree",0,0
256,2021,"Q1Q2","Panama","nicaragua",NA,"stay",1,0,"yes",1,"","",0,"StronglyDisagree","StronglyAgree",0,0
257,2021,"Q1Q2","Panama","",NA,"stay",2,1,"yes",1,"yes","yes",0,"StronglyDisagree","StronglyAgree",0,0
258,2021,"Q1Q2","Panama","venezuela",NA,"stay",1,0,"yes",0,"","",0,"StronglyAgree","Undecided",0,0
259,2021,"Q1Q2","Panama","colombia",NA,"stay",1,0,"yes",1,"","",0,"StronglyAgree","Disagree",0,0
260,2021,"Q1Q2","Panama","",NA,"stay",2,2,"yes",1,"yes","no",0,"","StronglyAgree",1,0
261,2021,"Q1Q2","Panama","nicaragua",NA,"relocate",2,0,"",1,"","",0,"","Agree",0,0
262,2021,"Q1Q2","Panama","colombia",NA,"stay",3,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",0,0
263,2021,"Q1Q2","Panama","colombia",NA,"stay",2,2,"",1,"yes","no",0,"StronglyAgree","Undecided",0,0
264,2021,"Q1Q2","Panama","nicaragua",NA,"dontknow",1,0,"yes",0,"","",0,"","StronglyAgree",0,0
265,2021,"Q1Q2","Panama","",NA,"stay",NA,NA,"yes",1,"no","",0,"Undecided","StronglyAgree",1,0
266,2021,"Q1Q2","Panama","",NA,"dontknow",1,0,"yes",0,"","",0,"","StronglyAgree",0,0
1,2021,"Q3","Panama","other",NA,"stay",3,2,"yes",1,"yes","no",0,"StronglyAgree","Undecided",0,0
2,2021,"Q3","Panama","other",NA,"stay",NA,NA,"yes",1,"","",0,"Agree","Undecided",0,0
3,2021,"Q3","Panama","other",NA,"stay",2,1,"yes",1,"yes","yes",0,"StronglyAgree","StronglyAgree",1,0
4,2021,"Q3","Panama","other",NA,"stay",3,2,"yes",1,"yes","no",0,"StronglyAgree","Disagree",0,0
5,2021,"Q3","Panama","other",NA,"stay",2,0,"yes",0,"","",0,"StronglyAgree","Agree",0,0
6,2021,"Q3","Panama","other",NA,"stay",NA,NA,"yes",0,"","",0,"","Agree",1,0
7,2021,"Q3","Panama","other",NA,"stay",7,0,"yes",1,"","",0,"Undecided","StronglyDisagree",0,0
8,2021,"Q3","Panama","other",NA,"stay",1,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",1,0
9,2021,"Q3","Panama","other",NA,"stay",NA,NA,"yes",1,"yes","yes",0,"StronglyAgree","Agree",0,0
10,2021,"Q3","Panama","other",NA,"dontknow",2,2,"yes",1,"yes","yes",0,"StronglyAgree","StronglyAgree",1,0
11,2021,"Q3","Panama","other",NA,"stay",1,0,"yes",1,"","",0,"StronglyDisagree","Agree",0,0
12,2021,"Q3","Panama","other",NA,"relocate",1,0,"yes",1,"","",0,"","StronglyAgree",1,0
13,2021,"Q3","Panama","other",NA,"stay",2,1,"yes",1,"yes","yes",0,"","Agree",0,0
14,2021,"Q3","Panama","other",NA,"stay",NA,NA,"yes",1,"yes","yes",0,"StronglyAgree","StronglyAgree",1,0
15,2021,"Q3","Panama","other",NA,"stay",3,0,"yes",1,"","",0,"","StronglyAgree",0,0
16,2021,"Q3","Panama","other",NA,"dontknow",NA,NA,"yes",1,"","",0,"","StronglyAgree",1,0
17,2021,"Q3","Panama","other",NA,"stay",1,0,"yes",1,"","",0,"","Agree",0,0
18,2021,"Q3","Panama","other",NA,"stay",NA,NA,"yes",1,"yes","yes",0,"StronglyAgree","Undecided",0,0
19,2021,"Q3","Panama","other",NA,"stay",1,0,"yes",0,"","",0,"StronglyAgree","StronglyAgree",1,0
20,2021,"Q3","Panama","other",NA,"stay",1,0,"yes",1,"","",0,"","Undecided",0,0
21,2021,"Q3","Panama","other",NA,"stay",2,1,"yes",1,"","",0,"StronglyAgree","Undecided",0,0
22,2021,"Q3","Panama","other",NA,"stay",3,0,"yes",1,"","",0,"","StronglyAgree",1,0
23,2021,"Q3","Panama","other",NA,"stay",3,0,"yes",1,"","",0,"","StronglyAgree",0,0
24,2021,"Q3","Panama","other",NA,"stay",2,1,"yes",1,"","",0,"Undecided","Undecided",0,0
25,2021,"Q3","Panama","other",NA,"stay",2,0,"yes",1,"","",0,"StronglyAgree","Disagree",0,0
26,2021,"Q3","Panama","other",NA,"stay",NA,NA,"yes",1,"","",0,"StronglyAgree","Agree",0,0
27,2021,"Q3","Panama","other",NA,"stay",NA,NA,"yes",1,"yes","no",0,"","StronglyAgree",1,0
28,2021,"Q3","Panama","other",NA,"relocate",1,0,"yes",0,"","",0,"StronglyDisagree","StronglyAgree",1,0
29,2021,"Q3","Panama","other",NA,"stay",NA,NA,"yes",0,"yes","yes",0,"StronglyAgree","StronglyAgree",0,0
30,2021,"Q3","Panama","other",NA,"stay",2,1,"yes",0,"yes","yes",0,"","StronglyAgree",0,0
31,2021,"Q3","Panama","other",NA,"dontknow",NA,NA,"yes",0,"","",0,"StronglyAgree","Agree",0,0
32,2021,"Q3","Panama","other",NA,"stay",NA,NA,"yes",1,"yes","no",0,"Undecided","StronglyAgree",0,0
33,2021,"Q3","Panama","other",NA,"stay",1,2,"yes",1,"yes","yes",0,"StronglyAgree","StronglyAgree",1,0
34,2021,"Q3","Panama","other",NA,"relocate",NA,NA,"yes",1,"","",0,"StronglyAgree","StronglyAgree",1,0
35,2021,"Q3","Panama","other",NA,"stay",2,1,"yes",1,"yes","no",0,"","Undecided",0,0
36,2021,"Q3","Panama","other",NA,"relocate",2,1,"yes",1,"yes","no",0,"StronglyAgree","StronglyAgree",1,0
37,2021,"Q3","Panama","other",NA,"stay",2,0,"yes",0,"","",0,"","StronglyAgree",1,0
38,2021,"Q3","Panama","other",NA,"stay",NA,NA,"yes",1,"no","",0,"","StronglyAgree",1,0
39,2021,"Q3","Panama","other",NA,"stay",NA,NA,"yes",1,"","",0,"StronglyAgree","Agree",0,0
40,2021,"Q3","Panama","other",NA,"stay",2,1,"yes",0,"","",0,"StronglyAgree","StronglyAgree",1,0
41,2021,"Q3","Panama","other",NA,"stay",2,1,"yes",1,"yes","no",0,"StronglyAgree","StronglyAgree",0,0
42,2021,"Q3","Panama","other",NA,"stay",2,1,"yes",0,"no","",0,"StronglyAgree","StronglyAgree",1,0
43,2021,"Q3","Panama","other",NA,"stay",NA,NA,"yes",0,"","",0,"","StronglyAgree",0,0
44,2021,"Q3","Panama","other",NA,"stay",1,0,"yes",1,"","",0,"Undecided","Undecided",0,0
45,2021,"Q3","Panama","other",NA,"stay",1,0,"yes",1,"","",0,"","Undecided",0,0
46,2021,"Q3","Panama","other",NA,"stay",3,2,"yes",1,"","",0,"StronglyAgree","StronglyAgree",0,0
47,2021,"Q3","Panama","other",NA,"relocate",1,0,"yes",0,"","",0,"Disagree","Agree",0,0
48,2021,"Q3","Panama","other",NA,"relocate",2,1,"yes",1,"","",0,"StronglyAgree","Undecided",0,0
49,2021,"Q3","Panama","other",NA,"stay",NA,NA,"yes",0,"yes","no",0,"StronglyAgree","StronglyAgree",0,0
50,2021,"Q3","Panama","other",NA,"stay",2,2,"yes",1,"yes","yes",0,"","StronglyAgree",1,0
51,2021,"Q3","Panama","other",NA,"stay",3,2,"yes",1,"no","",0,"Undecided","Agree",0,0
52,2021,"Q3","Panama","other",NA,"stay",2,1,"yes",1,"yes","no",0,"","StronglyAgree",1,0
53,2021,"Q3","Panama","other",NA,"dontknow",4,3,"yes",1,"no","",0,"StronglyAgree","StronglyAgree",1,0
54,2021,"Q3","Panama","other",NA,"stay",2,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",1,0
55,2021,"Q3","Panama","other",NA,"stay",1,0,"yes",1,"","",0,"","StronglyDisagree",0,0
56,2021,"Q3","Panama","other",NA,"stay",2,1,"yes",1,"yes","yes",0,"StronglyAgree","Agree",1,0
57,2021,"Q3","Panama","other",NA,"stay",1,0,"yes",1,"","",0,"","StronglyAgree",0,0
58,2021,"Q3","Panama","other",NA,"stay",1,0,"yes",1,"","",0,"","Agree",0,0
59,2021,"Q3","Panama","other",NA,"stay",1,0,"yes",1,"","",0,"","StronglyAgree",1,0
60,2021,"Q3","Panama","other",NA,"stay",1,0,"yes",1,"","",0,"Agree","StronglyAgree",0,0
61,2021,"Q3","Panama","other",NA,"stay",2,1,"yes",1,"no","",0,"","StronglyAgree",0,0
62,2021,"Q3","Panama","other",NA,"stay",2,1,"yes",1,"","",0,"StronglyAgree","StronglyDisagree",0,0
63,2021,"Q3","Panama","other",NA,"stay",1,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",1,0
64,2021,"Q3","Panama","other",NA,"relocate",2,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",0,0
65,2021,"Q3","Panama","other",NA,"stay",2,2,"yes",1,"yes","no",0,"StronglyAgree","Undecided",0,0
66,2021,"Q3","Panama","other",NA,"stay",2,1,"yes",1,"yes","no",0,"StronglyAgree","StronglyAgree",0,0
67,2021,"Q3","Panama","other",NA,"stay",1,0,"yes",1,"","",0,"","StronglyAgree",0,0
68,2021,"Q3","Panama","other",NA,"stay",2,1,"yes",1,"yes","no",0,"StronglyAgree","Agree",0,0
69,2021,"Q3","Panama","other",NA,"stay",2,2,"yes",1,"","",0,"StronglyAgree","Undecided",0,0
70,2021,"Q3","Panama","other",NA,"stay",2,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",0,0
71,2021,"Q3","Panama","other",NA,"dontknow",3,0,"yes",1,"","",0,"","Agree",0,0
72,2021,"Q3","Panama","other",NA,"stay",6,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",0,0
73,2021,"Q3","Panama","other",NA,"stay",2,2,"yes",1,"yes","yes",0,"","StronglyAgree",1,0
74,2021,"Q3","Panama","other",NA,"stay",2,1,"yes",1,"yes","no",0,"Undecided","StronglyAgree",1,0
75,2021,"Q3","Panama","other",NA,"stay",2,0,"yes",1,"","",0,"","Undecided",0,0
76,2021,"Q3","Panama","other",NA,"stay",NA,NA,"yes",1,"yes","yes",0,"StronglyAgree","StronglyAgree",0,0
77,2021,"Q3","Panama","other",NA,"relocate",1,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",0,0
78,2021,"Q3","Panama","other",NA,"stay",1,1,"yes",1,"yes","no",0,"StronglyAgree","StronglyAgree",1,0
79,2021,"Q3","Panama","other",NA,"dontknow",1,0,"yes",0,"","",0,"","StronglyAgree",0,0
80,2021,"Q3","Panama","other",NA,"stay",3,0,"yes",1,"","",0,"Undecided","StronglyAgree",1,0
1,2021,"Q4","Panama","nicaragua",NA,"dontknow",1,0,"yes",0,"","",0,"StronglyAgree","StronglyAgree",0,0
2,2021,"Q4","Panama","other",NA,"stay",1,0,"yes",0,"","",0,"","StronglyAgree",1,0
3,2021,"Q4","Panama","colombia",NA,"stay",2,2,"yes",1,"yes","yes",0,"StronglyAgree","Agree",0,0
4,2021,"Q4","Panama","colombia",NA,"stay",1,1,"yes",1,"","",0,"StronglyAgree","StronglyAgree",0,0
5,2021,"Q4","Panama","nicaragua",NA,"stay",1,0,"yes",1,"","",0,"","StronglyAgree",0,0
6,2021,"Q4","Panama","venezuela",NA,"stay",2,2,"yes",1,"yes","no",0,"StronglyAgree","Undecided",0,0
7,2021,"Q4","Panama","colombia",NA,"stay",2,1,"yes",1,"no","",0,"StronglyAgree","StronglyAgree",1,0
8,2021,"Q4","Panama","nicaragua",NA,"stay",1,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",0,0
9,2021,"Q4","Panama","nicaragua",NA,"stay",1,0,"yes",0,"","",0,"StronglyAgree","Agree",1,0
10,2021,"Q4","Panama","nicaragua",NA,"stay",2,0,"yes",1,"","",0,"","StronglyAgree",1,0
11,2021,"Q4","Panama","nicaragua",NA,"stay",4,NA,"yes",1,"yes","no",0,"StronglyAgree","StronglyAgree",1,0
12,2021,"Q4","Panama","nicaragua",NA,"relocate",3,0,"yes",1,"","",0,"Disagree","StronglyAgree",0,0
13,2021,"Q4","Panama","nicaragua",NA,"stay",1,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",1,0
14,2021,"Q4","Panama","nicaragua",NA,"stay",1,0,"yes",1,"","",0,"","StronglyAgree",1,0
15,2021,"Q4","Panama","nicaragua",NA,"stay",1,0,"yes",1,"","",0,"","Agree",1,0
16,2021,"Q4","Panama","venezuela",NA,"stay",2,0,"",1,"","",0,"Undecided","Agree",1,0
17,2021,"Q4","Panama","colombia",NA,"stay",3,0,"yes",1,"","",0,"Disagree","StronglyAgree",0,0
18,2021,"Q4","Panama","venezuela",NA,"relocate",1,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",1,0
19,2021,"Q4","Panama","nicaragua",NA,"stay",1,0,"yes",0,"","",0,"StronglyAgree","StronglyAgree",1,0
20,2021,"Q4","Panama","colombia",NA,"stay",2,1,"yes",1,"","",0,"Undecided","Undecided",0,0
21,2021,"Q4","Panama","venezuela",NA,"stay",4,NA,"yes",1,"yes","yes",0,"Undecided","StronglyAgree",0,0
22,2021,"Q4","Panama","venezuela",NA,"stay",2,2,"no",1,"yes","yes",0,"Agree","StronglyAgree",1,0
23,2021,"Q4","Panama","colombia",NA,"stay",NA,1,"yes",1,"no","",0,"","StronglyAgree",0,0
24,2021,"Q4","Panama","colombia",NA,"stay",1,0,"yes",1,"","",0,"Agree","StronglyAgree",0,0
25,2021,"Q4","Panama","nicaragua",NA,"stay",1,4,"yes",1,"no","",0,"StronglyAgree","StronglyAgree",1,0
26,2021,"Q4","Panama","other",NA,"stay",NA,1,"yes",1,"no","",0,"Undecided","StronglyAgree",1,0
27,2021,"Q4","Panama","colombia",NA,"relocate",2,4,"",1,"yes","Nainpersonclasses",0,"","StronglyAgree",0,0
28,2021,"Q4","Panama","colombia",NA,"stay",3,1,"yes",1,"yes","no",0,"StronglyAgree","Undecided",0,0
29,2021,"Q4","Panama","other",NA,"stay",NA,4,"yes",1,"no","",0,"Disagree","StronglyAgree",0,0
30,2021,"Q4","Panama","colombia",NA,"stay",4,NA,"yes",1,"yes","no",0,"StronglyAgree","StronglyAgree",0,0
31,2021,"Q4","Panama","nicaragua",NA,"stay",NA,0,"yes",0,"","",0,"","StronglyAgree",0,0
32,2021,"Q4","Panama","nicaragua",NA,"relocate",1,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",0,0
33,2021,"Q4","Panama","nicaragua",NA,"relocate",NA,2,"yes",0,"yes","no",0,"Agree","Agree",1,0
34,2021,"Q4","Panama","colombia",NA,"stay",NA,4,"yes",1,"no","",0,"StronglyAgree","Disagree",0,0
35,2021,"Q4","Panama","nicaragua",NA,"relocate",1,0,"yes",0,"","",0,"StronglyDisagree","StronglyAgree",1,0
36,2021,"Q4","Panama","venezuela",NA,"stay",1,0,"yes",1,"","",0,"StronglyAgree","Undecided",0,0
37,2021,"Q4","Panama","venezuela",NA,"stay",1,0,"yes",1,"","",0,"StronglyAgree","Agree",0,0
38,2021,"Q4","Panama","venezuela",NA,"stay",2,2,"no",1,"yes","no",0,"Agree","StronglyAgree",1,0
39,2021,"Q4","Panama","venezuela",NA,"stay",2,2,"yes",0,"yes","no",0,"StronglyAgree","StronglyAgree",1,0
40,2021,"Q4","Panama","colombia",NA,"stay",1,3,"yes",1,"yes","yes",0,"StronglyAgree","Disagree",0,0
41,2021,"Q4","Panama","other",NA,"stay",1,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",0,0
42,2021,"Q4","Panama","venezuela",NA,"dontknow",1,0,"yes",0,"","",0,"","StronglyAgree",0,0
43,2021,"Q4","Panama","nicaragua",NA,"stay",1,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",0,0
44,2021,"Q4","Panama","venezuela",NA,"stay",2,2,"yes",1,"yes","no",0,"StronglyAgree","StronglyAgree",1,0
45,2021,"Q4","Panama","nicaragua",NA,"stay",1,0,"yes",1,"","",0,"Disagree","StronglyAgree",1,0
46,2021,"Q4","Panama","venezuela",NA,"stay",2,2,"yes",1,"yes","yes",0,"StronglyAgree","StronglyAgree",1,0
47,2021,"Q4","Panama","venezuela",NA,"stay",2,1,"yes",1,"yes","yes",0,"","StronglyAgree",1,0
48,2021,"Q4","Panama","colombia",NA,"stay",1,0,"yes",1,"","",0,"","Undecided",0,0
49,2021,"Q4","Panama","colombia",NA,"stay",2,1,"yes",1,"","",0,"StronglyAgree","StronglyDisagree",0,0
50,2021,"Q4","Panama","venezuela",NA,"stay",1,0,"yes",1,"","",0,"Disagree","StronglyAgree",1,0
51,2021,"Q4","Panama","venezuela",NA,"relocate",2,1,"yes",1,"","",0,"StronglyAgree","Agree",1,0
52,2021,"Q4","Panama","other",NA,"stay",1,0,"yes",1,"","",0,"","StronglyAgree",0,0
53,2021,"Q4","Panama","other",NA,"stay",1,0,"yes",0,"","",0,"StronglyAgree","StronglyAgree",0,0
54,2021,"Q4","Panama","venezuela",NA,"stay",1,0,"yes",1,"","",0,"","StronglyAgree",1,0
55,2021,"Q4","Panama","nicaragua",NA,"stay",2,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",1,0
56,2021,"Q4","Panama","venezuela",NA,"stay",2,0,"yes",1,"","",0,"","StronglyDisagree",0,0
57,2021,"Q4","Panama","colombia",NA,"stay",1,3,"yes",1,"yes","no",0,"StronglyAgree","Agree",0,0
58,2021,"Q4","Panama","nicaragua",NA,"stay",2,1,"yes",1,"","",0,"Disagree","StronglyAgree",0,0
59,2021,"Q4","Panama","other",NA,"stay",2,3,"yes",1,"yes","no",0,"StronglyAgree","StronglyAgree",0,0
60,2021,"Q4","Panama","venezuela",NA,"stay",1,0,"yes",1,"","",0,"StronglyAgree","Undecided",0,0
61,2021,"Q4","Panama","venezuela",NA,"stay",1,0,"yes",1,"","",0,"","StronglyAgree",0,0
62,2021,"Q4","Panama","colombia",NA,"stay",3,2,"yes",1,"yes","yes",0,"Undecided","Agree",0,0
63,2021,"Q4","Panama","venezuela",NA,"stay",NA,0,"yes",1,"","",0,"StronglyAgree","Agree",0,0
64,2021,"Q4","Panama","nicaragua",NA,"stay",2,0,"yes",0,"","",0,"StronglyAgree","StronglyAgree",1,0
65,2021,"Q4","Panama","venezuela",NA,"stay",NA,1,"yes",1,"","",0,"StronglyAgree","StronglyAgree",1,0
66,2021,"Q4","Panama","other",NA,"stay",2,1,"yes",0,"","",0,"StronglyAgree","Undecided",0,0
67,2021,"Q4","Panama","nicaragua",NA,"relocate",1,0,"yes",0,"","",0,"StronglyAgree","Agree",1,0
68,2021,"Q4","Panama","nicaragua",NA,"stay",2,1,"yes",1,"yes","no",0,"","StronglyAgree",1,0
69,2021,"Q4","Panama","colombia",NA,"stay",2,0,"yes",1,"","",0,"","StronglyAgree",0,0
70,2021,"Q4","Panama","other",NA,"stay",2,1,"yes",1,"yes","yes",0,"StronglyAgree","StronglyAgree",0,0
71,2021,"Q4","Panama","venezuela",NA,"stay",2,2,"yes",1,"yes","yes",0,"","StronglyAgree",1,0
72,2021,"Q4","Panama","colombia",NA,"stay",2,1,"yes",1,"no","",0,"","StronglyAgree",0,0
73,2021,"Q4","Panama","other",NA,"relocate",3,1,"yes",1,"yes","yes",0,"StronglyAgree","Disagree",0,0
74,2021,"Q4","Panama","colombia",NA,"stay",1,0,"yes",1,"","",0,"","StronglyAgree",0,0
75,2021,"Q4","Panama","nicaragua",NA,"stay",1,0,"yes",1,"","",0,"StronglyDisagree","StronglyAgree",1,0
76,2021,"Q4","Panama","venezuela",NA,"relocate",1,0,"yes",1,"","",0,"","StronglyAgree",1,0
77,2021,"Q4","Panama","other",NA,"stay",2,0,"yes",0,"","",0,"Agree","StronglyAgree",0,0
78,2021,"Q4","Panama","nicaragua",NA,"stay",1,0,"yes",1,"","",0,"","StronglyAgree",1,0
79,2021,"Q4","Panama","nicaragua",NA,"relocate",1,0,"yes",1,"","",0,"Disagree","StronglyAgree",0,0
80,2021,"Q4","Panama","venezuela",NA,"relocate",1,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",0,0
81,2021,"Q4","Panama","venezuela",NA,"dontknow",NA,0,"yes",1,"","",0,"Disagree","StronglyAgree",1,0
82,2021,"Q4","Panama","colombia",NA,"stay",2,0,"yes",1,"","",0,"","StronglyAgree",0,0
83,2021,"Q4","Panama","venezuela",NA,"stay",2,1,"yes",1,"","",0,"StronglyAgree","Disagree",0,0
84,2021,"Q4","Panama","nicaragua",NA,"stay",2,1,"yes",0,"","",0,"StronglyAgree","StronglyAgree",0,0
85,2021,"Q4","Panama","nicaragua",NA,"stay",2,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",1,0
86,2021,"Q4","Panama","venezuela",NA,"dontknow",1,0,"yes",1,"","",0,"","Undecided",0,0
87,2021,"Q4","Panama","other",NA,"stay",1,0,"yes",1,"","",0,"Undecided","Undecided",0,0
88,2021,"Q4","Panama","colombia",NA,"stay",1,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",0,0
89,2021,"Q4","Panama","other",NA,"stay",NA,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",1,0
90,2021,"Q4","Panama","venezuela",NA,"stay",1,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",1,0
91,2021,"Q4","Panama","nicaragua",NA,"stay",2,1,"yes",0,"","",0,"StronglyAgree","Undecided",0,0
92,2021,"Q4","Panama","colombia",NA,"stay",2,8,"yes",1,"yes","no",0,"StronglyAgree","StronglyDisagree",0,0
93,2021,"Q4","Panama","other",NA,"stay",NA,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",0,0
94,2021,"Q4","Panama","other",NA,"dontknow",3,2,"yes",1,"yes","no",0,"StronglyAgree","StronglyAgree",1,0
95,2021,"Q4","Panama","colombia",NA,"relocate",4,1,"yes",1,"yes","yes",0,"","Disagree",0,0
96,2021,"Q4","Panama","nicaragua",NA,"stay",1,0,"yes",0,"","",0,"","Undecided",0,0
97,2021,"Q4","Panama","venezuela",NA,"stay",1,0,"yes",1,"","",0,"StronglyAgree","Agree",1,0
98,2021,"Q4","Panama","nicaragua",NA,"stay",1,0,"yes",1,"","",0,"StronglyAgree","Undecided",0,0
99,2021,"Q4","Panama","other",NA,"stay",3,1,"yes",0,"","",0,"StronglyAgree","StronglyAgree",1,0
100,2021,"Q4","Panama","nicaragua",NA,"stay",NA,0,"yes",1,"","",0,"","Agree",1,0
101,2021,"Q4","Panama","nicaragua",NA,"dontknow",1,0,"yes",1,"","",0,"Agree","StronglyAgree",1,0
102,2021,"Q4","Panama","colombia",NA,"relocate",3,0,"yes",1,"","",0,"Disagree","StronglyAgree",0,0
103,2021,"Q4","Panama","nicaragua",NA,"stay",3,0,"",1,"","",0,"StronglyAgree","StronglyAgree",1,0
104,2021,"Q4","Panama","nicaragua",NA,"dontknow",3,1,"yes",0,"no","",0,"Agree","StronglyAgree",1,0
105,2021,"Q4","Panama","venezuela",NA,"stay",1,0,"yes",0,"","",0,"StronglyAgree","StronglyAgree",0,0
106,2021,"Q4","Panama","venezuela",NA,"relocate",1,0,"yes",0,"","",0,"","Agree",0,0
107,2021,"Q4","Panama","nicaragua",NA,"stay",1,1,"yes",0,"yes","yes",0,"StronglyAgree","StronglyAgree",1,0
108,2021,"Q4","Panama","venezuela",NA,"stay",1,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",1,0
109,2021,"Q4","Panama","colombia",NA,"stay",NA,2,"yes",1,"","",0,"StronglyAgree","Agree",0,0
110,2021,"Q4","Panama","nicaragua",NA,"dontknow",1,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",0,0
111,2021,"Q4","Panama","nicaragua",NA,"stay",2,1,"yes",1,"yes","yes",0,"StronglyAgree","Agree",1,0
112,2021,"Q4","Panama","venezuela",NA,"stay",2,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",1,0
113,2021,"Q4","Panama","other",NA,"stay",4,NA,"yes",1,"yes","yes",0,"StronglyAgree","StronglyDisagree",0,0
114,2021,"Q4","Panama","nicaragua",NA,"stay",1,0,"yes",1,"","",0,"","StronglyAgree",1,0
