index,Year,Quarter,CountryOfAsylum,nationality,ethnicity,intentionmove,TotalAdult,TotalMinor,AppliedRefugee,documentation_id,Childinschool,Childvirtualed,disabilityacc_disabilityserv,medicalReceived,RiskYes,RiskReturn_medical,RiskStay_medical
304,2021,Q1Q2,Argentina,venezuela,,stay,1.0,0.0,no,0,,,0.0,Agree,Agree,1.0,0.0
305,2021,Q1Q2,Argentina,venezuela,,stay,2.0,0.0,no,1,,,0.0,StronglyAgree,StronglyAgree,1.0,0.0
306,2021,Q1Q2,Argentina,venezuela,,stay,3.0,0.0,no,1,,,0.0,,StronglyAgree,1.0,0.0
307,2021,Q1Q2,Argentina,venezuela,,stay,,,,1,yes,Nainpersonclasses,0.0,StronglyAgree,StronglyAgree,0.0,0.0
308,2021,Q1Q2,Argentina,venezuela,,stay,,,no,1,yes,yes,0.0,Agree,StronglyAgree,1.0,0.0
309,2021,Q1Q2,Argentina,venezuela,,stay,1.0,0.0,no,1,,,0.0,Agree,Agree,1.0,0.0
310,2021,Q1Q2,Argentina,venezuela,,stay,2.0,1.0,no,1,yes,yes,0.0,Agree,StronglyAgree,0.0,0.0
311,2021,Q1Q2,Argentina,venezuela,,stay,1.0,0.0,no,1,,,0.0,Agree,StronglyAgree,1.0,0.0
312,2021,Q1Q2,Argentina,venezuela,,relocate,1.0,1.0,no,1,yes,yes,0.0,Agree,Agree,1.0,0.0
313,2021,Q1Q2,Argentina,venezuela,,stay,2.0,1.0,no,1,yes,no,0.0,Agree,Agree,0.0,0.0
314,2021,Q1Q2,Argentina,venezuela,,stay,3.0,0.0,no,1,,,0.0,,StronglyAgree,0.0,0.0
315,2021,Q1Q2,Argentina,venezuela,,stay,2.0,0.0,no,1,,,0.0,Agree,StronglyAgree,0.0,0.0
316,2021,Q1Q2,Argentina,venezuela,,stay,7.0,1.0,no,1,,,0.0,Agree,Undecided,0.0,0.0
317,2021,Q1Q2,Argentina,venezuela,,stay,1.0,0.0,no,1,,,0.0,,StronglyAgree,1.0,0.0
318,2021,Q1Q2,Argentina,venezuela,,stay,1.0,1.0,no,1,yes,yes,0.0,Agree,StronglyAgree,1.0,0.0
319,2021,Q1Q2,Argentina,venezuela,,stay,1.0,0.0,yes,1,,,0.0,Undecided,Agree,0.0,0.0
320,2021,Q1Q2,Argentina,venezuela,,stay,3.0,1.0,,1,,,0.0,Agree,Agree,1.0,0.0
321,2021,Q1Q2,Argentina,venezuela,,stay,2.0,2.0,no,1,yes,no,0.0,StronglyAgree,Undecided,0.0,0.0
322,2021,Q1Q2,Argentina,venezuela,,stay,2.0,0.0,no,1,,,0.0,Agree,Agree,0.0,0.0
323,2021,Q1Q2,Argentina,venezuela,,stay,2.0,1.0,yes,1,yes,yes,0.0,Agree,Agree,0.0,0.0
324,2021,Q1Q2,Argentina,venezuela,,stay,4.0,1.0,no,1,,,0.0,StronglyAgree,Agree,1.0,0.0
325,2021,Q1Q2,Argentina,venezuela,,stay,4.0,0.0,,1,,,0.0,Agree,Agree,1.0,0.0
326,2021,Q1Q2,Argentina,venezuela,,stay,2.0,0.0,no,1,,,0.0,Agree,Agree,1.0,0.0
327,2021,Q1Q2,Argentina,venezuela,,stay,,,no,1,yes,yes,0.0,,StronglyAgree,0.0,0.0
328,2021,Q1Q2,Argentina,venezuela,,stay,2.0,0.0,,1,,,0.0,,StronglyAgree,0.0,0.0
329,2021,Q1Q2,Argentina,venezuela,,stay,2.0,1.0,no,1,,,0.0,StronglyAgree,StronglyAgree,1.0,0.0
330,2021,Q1Q2,Argentina,venezuela,,stay,3.0,2.0,no,1,yes,yes,0.0,StronglyAgree,StronglyAgree,1.0,0.0
331,2021,Q1Q2,Argentina,venezuela,,dontknow,3.0,2.0,no,1,yes,yes,0.0,StronglyAgree,Agree,1.0,0.0
332,2021,Q1Q2,Argentina,venezuela,,stay,3.0,1.0,no,1,,,0.0,Undecided,Agree,1.0,0.0
333,2021,Q1Q2,Argentina,venezuela,,stay,5.0,1.0,no,1,yes,yes,0.0,StronglyAgree,Agree,0.0,0.0
334,2021,Q1Q2,Argentina,venezuela,,stay,2.0,0.0,no,1,,,0.0,,Agree,0.0,0.0
335,2021,Q1Q2,Argentina,venezuela,,stay,,,no,1,yes,yes,0.0,Agree,Agree,1.0,0.0
336,2021,Q1Q2,Argentina,venezuela,,dontknow,,,no,1,yes,no,0.0,StronglyAgree,StronglyAgree,0.0,0.0
337,2021,Q1Q2,Argentina,venezuela,,stay,2.0,0.0,no,1,,,0.0,StronglyAgree,StronglyAgree,1.0,0.0
338,2021,Q1Q2,Argentina,venezuela,,dontknow,1.0,0.0,,1,,,0.0,,Agree,0.0,0.0
339,2021,Q1Q2,Argentina,venezuela,,stay,1.0,0.0,no,1,,,0.0,Agree,Agree,1.0,0.0
340,2021,Q1Q2,Argentina,venezuela,,stay,2.0,0.0,no,1,,,0.0,Agree,StronglyAgree,1.0,0.0
341,2021,Q1Q2,Argentina,venezuela,,stay,1.0,0.0,no,1,,,0.0,StronglyAgree,Agree,1.0,0.0
342,2021,Q1Q2,Argentina,venezuela,,stay,3.0,0.0,no,1,,,0.0,Agree,Agree,1.0,0.0
343,2021,Q1Q2,Argentina,venezuela,,stay,1.0,1.0,no,1,yes,yes,0.0,,StronglyAgree,1.0,0.0
344,2021,Q1Q2,Argentina,venezuela,,stay,3.0,1.0,no,1,yes,yes,0.0,,StronglyAgree,1.0,0.0
345,2021,Q1Q2,Argentina,venezuela,,stay,4.0,0.0,no,1,,,0.0,Agree,StronglyAgree,1.0,0.0
346,2021,Q1Q2,Argentina,venezuela,,stay,1.0,0.0,no,1,,,0.0,Agree,Agree,1.0,0.0
347,2021,Q1Q2,Argentina,venezuela,,stay,,,no,1,,,0.0,Agree,StronglyDisagree,0.0,0.0
348,2021,Q1Q2,Argentina,venezuela,,stay,,,no,1,yes,yes,0.0,StronglyAgree,Agree,0.0,0.0
349,2021,Q1Q2,Argentina,venezuela,,stay,5.0,2.0,no,1,yes,yes,0.0,StronglyAgree,StronglyAgree,0.0,0.0
350,2021,Q1Q2,Argentina,venezuela,,stay,3.0,1.0,,1,,,0.0,Agree,Agree,1.0,0.0
351,2021,Q1Q2,Argentina,venezuela,,stay,2.0,0.0,no,1,,,0.0,StronglyAgree,Disagree,0.0,0.0
352,2021,Q1Q2,Argentina,venezuela,,stay,2.0,2.0,no,1,yes,yes,0.0,Agree,Agree,0.0,0.0
353,2021,Q1Q2,Argentina,venezuela,,stay,3.0,0.0,no,1,,,0.0,StronglyAgree,Agree,0.0,0.0
354,2021,Q1Q2,Argentina,venezuela,,stay,2.0,1.0,no,1,yes,no,0.0,Agree,StronglyAgree,1.0,0.0
355,2021,Q1Q2,Argentina,venezuela,,stay,,,,1,yes,Nainpersonclasses,0.0,Agree,StronglyAgree,1.0,0.0
356,2021,Q1Q2,Argentina,venezuela,,stay,2.0,1.0,no,1,,,0.0,Agree,Agree,1.0,0.0
357,2021,Q1Q2,Argentina,venezuela,,stay,4.0,1.0,no,1,yes,no,0.0,Agree,StronglyAgree,1.0,0.0
358,2021,Q1Q2,Argentina,venezuela,,stay,1.0,0.0,no,1,,,0.0,StronglyAgree,Agree,0.0,0.0
359,2021,Q1Q2,Argentina,venezuela,,stay,,,no,1,yes,Nainpersonclasses,0.0,StronglyAgree,StronglyAgree,0.0,0.0
360,2021,Q1Q2,Argentina,venezuela,,stay,4.0,0.0,no,1,,,0.0,StronglyAgree,Agree,0.0,0.0
361,2021,Q1Q2,Argentina,venezuela,,stay,1.0,1.0,no,1,yes,yes,0.0,StronglyAgree,Agree,1.0,0.0
362,2021,Q1Q2,Argentina,venezuela,,stay,2.0,1.0,no,1,yes,yes,0.0,Agree,Agree,0.0,0.0
363,2021,Q1Q2,Argentina,venezuela,,stay,2.0,0.0,no,1,,,0.0,StronglyAgree,Agree,0.0,0.0
364,2021,Q1Q2,Argentina,venezuela,,stay,2.0,1.0,yes,1,,,0.0,StronglyAgree,StronglyAgree,1.0,0.0
365,2021,Q1Q2,Argentina,venezuela,,relocate,1.0,0.0,no,1,,,0.0,,StronglyAgree,0.0,0.0
366,2021,Q1Q2,Argentina,venezuela,,dontknow,3.0,2.0,no,1,yes,no,0.0,Agree,StronglyAgree,1.0,0.0
367,2021,Q1Q2,Argentina,venezuela,,stay,2.0,0.0,no,1,,,0.0,Agree,Agree,0.0,0.0
368,2021,Q1Q2,Argentina,venezuela,,stay,2.0,1.0,yes,1,yes,no,0.0,StronglyAgree,Agree,0.0,0.0
369,2021,Q1Q2,Argentina,venezuela,,stay,2.0,2.0,no,1,,,0.0,StronglyAgree,StronglyAgree,1.0,0.0
370,2021,Q1Q2,Argentina,venezuela,,stay,2.0,0.0,yes,1,,,0.0,StronglyAgree,StronglyAgree,1.0,0.0
371,2021,Q1Q2,Argentina,venezuela,,stay,3.0,0.0,no,1,,,0.0,StronglyAgree,Agree,0.0,0.0
372,2021,Q1Q2,Argentina,venezuela,,stay,3.0,0.0,no,1,,,0.0,,Agree,0.0,0.0
373,2021,Q1Q2,Argentina,venezuela,,stay,4.0,0.0,yes,1,,,0.0,,Agree,0.0,0.0
374,2021,Q1Q2,Argentina,venezuela,,stay,,,yes,1,,,0.0,,Undecided,0.0,0.0
375,2021,Q1Q2,Argentina,venezuela,,stay,3.0,1.0,no,1,yes,yes,0.0,StronglyAgree,StronglyAgree,0.0,0.0
376,2021,Q1Q2,Argentina,venezuela,,stay,2.0,1.0,no,1,yes,yes,0.0,,StronglyAgree,0.0,0.0
377,2021,Q1Q2,Argentina,,,stay,,,no,1,yes,no,0.0,StronglyAgree,StronglyAgree,0.0,0.0
378,2021,Q1Q2,Argentina,venezuela,,stay,1.0,0.0,no,1,,,0.0,StronglyAgree,Agree,0.0,0.0
379,2021,Q1Q2,Argentina,venezuela,,relocate,1.0,0.0,no,1,,,0.0,StronglyAgree,StronglyAgree,0.0,0.0
380,2021,Q1Q2,Argentina,venezuela,,dontknow,2.0,0.0,yes,1,,,0.0,Agree,Agree,1.0,0.0
381,2021,Q1Q2,Argentina,venezuela,,stay,3.0,0.0,no,1,,,0.0,Agree,Disagree,0.0,0.0
382,2021,Q1Q2,Argentina,venezuela,,stay,1.0,0.0,no,1,,,0.0,,Agree,1.0,0.0
383,2021,Q1Q2,Argentina,venezuela,,dontknow,3.0,1.0,,1,yes,yes,0.0,,StronglyAgree,1.0,0.0
384,2021,Q1Q2,Argentina,venezuela,,stay,2.0,1.0,no,1,yes,yes,0.0,Agree,Agree,1.0,0.0
385,2021,Q1Q2,Argentina,venezuela,,stay,1.0,1.0,no,1,,,0.0,Agree,Agree,0.0,0.0
386,2021,Q1Q2,Argentina,venezuela,,stay,2.0,1.0,no,1,,,0.0,StronglyAgree,Agree,0.0,0.0
387,2021,Q1Q2,Argentina,venezuela,,stay,2.0,1.0,yes,0,,,0.0,,Agree,1.0,0.0
388,2021,Q1Q2,Argentina,venezuela,,stay,,,no,1,yes,no,0.0,StronglyAgree,StronglyAgree,1.0,0.0
389,2021,Q1Q2,Argentina,venezuela,,stay,2.0,0.0,no,1,,,0.0,StronglyAgree,Disagree,0.0,0.0
390,2021,Q1Q2,Argentina,venezuela,,dontknow,2.0,2.0,no,1,yes,yes,0.0,,Disagree,0.0,0.0
391,2021,Q1Q2,Argentina,venezuela,,stay,2.0,0.0,no,1,,,0.0,StronglyAgree,StronglyAgree,1.0,0.0
392,2021,Q1Q2,Argentina,venezuela,,stay,1.0,0.0,no,1,,,0.0,,Agree,0.0,0.0
393,2021,Q1Q2,Argentina,venezuela,,stay,3.0,1.0,no,1,yes,no,0.0,StronglyAgree,StronglyAgree,0.0,0.0
394,2021,Q1Q2,Argentina,venezuela,,stay,,,no,1,yes,no,0.0,StronglyAgree,StronglyAgree,1.0,0.0
395,2021,Q1Q2,Argentina,venezuela,,stay,,,no,1,yes,yes,0.0,StronglyAgree,StronglyAgree,0.0,0.0
396,2021,Q1Q2,Argentina,venezuela,,stay,,,no,1,yes,yes,0.0,Agree,Agree,0.0,0.0
397,2021,Q1Q2,Argentina,venezuela,,stay,2.0,1.0,no,1,,,0.0,StronglyAgree,Agree,0.0,0.0
398,2021,Q1Q2,Argentina,venezuela,,stay,2.0,2.0,no,1,yes,yes,0.0,StronglyAgree,StronglyAgree,1.0,0.0
399,2021,Q1Q2,Argentina,venezuela,,stay,1.0,0.0,no,1,,,0.0,,Agree,1.0,0.0
400,2021,Q1Q2,Argentina,venezuela,,stay,2.0,2.0,no,1,yes,no,0.0,Undecided,Agree,0.0,0.0
401,2021,Q1Q2,Argentina,venezuela,,stay,1.0,1.0,no,1,,,0.0,StronglyDisagree,StronglyAgree,1.0,0.0
402,2021,Q1Q2,Argentina,venezuela,,stay,2.0,1.0,no,1,,,0.0,StronglyAgree,StronglyAgree,1.0,0.0
403,2021,Q1Q2,Argentina,venezuela,,stay,1.0,0.0,yes,1,,,0.0,StronglyAgree,StronglyAgree,1.0,0.0
404,2021,Q1Q2,Argentina,venezuela,,stay,1.0,0.0,no,1,,,0.0,Agree,Agree,1.0,0.0
405,2021,Q1Q2,Argentina,venezuela,,stay,3.0,1.0,no,1,yes,yes,0.0,,Agree,0.0,0.0
406,2021,Q1Q2,Argentina,venezuela,,stay,2.0,2.0,yes,1,yes,no,0.0,Agree,StronglyAgree,0.0,0.0
407,2021,Q1Q2,Argentina,venezuela,,stay,2.0,0.0,no,1,,,0.0,,StronglyAgree,1.0,0.0
408,2021,Q1Q2,Argentina,venezuela,,relocate,2.0,0.0,no,1,,,0.0,Disagree,Agree,1.0,0.0
409,2021,Q1Q2,Argentina,venezuela,,stay,2.0,0.0,no,1,,,0.0,,Disagree,0.0,0.0
410,2021,Q1Q2,Argentina,venezuela,,stay,3.0,0.0,no,1,,,0.0,,Agree,1.0,0.0
411,2021,Q1Q2,Argentina,venezuela,,relocate,1.0,1.0,no,1,,,0.0,,Agree,0.0,0.0
412,2021,Q1Q2,Argentina,venezuela,,dontknow,1.0,0.0,no,1,,,0.0,StronglyAgree,Agree,0.0,0.0
413,2021,Q1Q2,Argentina,venezuela,,stay,4.0,1.0,no,1,,,0.0,,Agree,0.0,0.0
414,2021,Q1Q2,Argentina,venezuela,,stay,3.0,1.0,no,0,yes,yes,0.0,Agree,Agree,0.0,0.0
415,2021,Q1Q2,Argentina,venezuela,,stay,1.0,1.0,no,1,,,0.0,Agree,Agree,1.0,0.0
416,2021,Q1Q2,Argentina,venezuela,,stay,2.0,1.0,no,1,,,0.0,,Agree,0.0,0.0
417,2021,Q1Q2,Argentina,venezuela,,stay,2.0,0.0,no,1,,,0.0,Agree,Agree,1.0,0.0
418,2021,Q1Q2,Argentina,venezuela,,dontknow,2.0,0.0,no,1,,,0.0,Undecided,Agree,1.0,0.0
419,2021,Q1Q2,Argentina,venezuela,,stay,4.0,0.0,,0,,,0.0,,Disagree,0.0,0.0
420,2021,Q1Q2,Argentina,venezuela,,stay,2.0,0.0,no,1,,,0.0,Agree,StronglyAgree,0.0,0.0
421,2021,Q1Q2,Argentina,venezuela,,dontknow,2.0,2.0,,1,yes,yes,0.0,StronglyAgree,Agree,0.0,0.0
422,2021,Q1Q2,Argentina,venezuela,,dontknow,2.0,0.0,no,1,,,0.0,StronglyAgree,Disagree,0.0,0.0
423,2021,Q1Q2,Argentina,venezuela,,stay,2.0,0.0,no,1,,,0.0,,Agree,1.0,0.0
424,2021,Q1Q2,Argentina,venezuela,,stay,3.0,2.0,no,1,yes,yes,0.0,Agree,StronglyAgree,1.0,0.0
425,2021,Q1Q2,Argentina,venezuela,,stay,,,no,1,yes,no,0.0,StronglyAgree,StronglyAgree,0.0,0.0
426,2021,Q1Q2,Argentina,venezuela,,stay,,,no,1,,,0.0,Agree,StronglyAgree,1.0,0.0
427,2021,Q1Q2,Argentina,venezuela,,stay,2.0,0.0,no,1,,,0.0,,Agree,1.0,0.0
428,2021,Q1Q2,Argentina,venezuela,,stay,1.0,0.0,no,1,,,0.0,,Agree,1.0,0.0
429,2021,Q1Q2,Argentina,venezuela,,stay,2.0,1.0,no,1,,,0.0,StronglyAgree,StronglyAgree,1.0,0.0
430,2021,Q1Q2,Argentina,venezuela,,stay,1.0,0.0,yes,1,,,0.0,Agree,Agree,1.0,0.0
431,2021,Q1Q2,Argentina,venezuela,,stay,1.0,0.0,no,1,,,0.0,Agree,Disagree,0.0,0.0
432,2021,Q1Q2,Argentina,venezuela,,stay,4.0,0.0,yes,1,,,0.0,,Agree,0.0,0.0
433,2021,Q1Q2,Argentina,venezuela,,stay,2.0,0.0,no,0,,,0.0,StronglyAgree,StronglyAgree,0.0,0.0
434,2021,Q1Q2,Argentina,venezuela,,stay,2.0,0.0,no,1,,,0.0,,StronglyAgree,0.0,0.0
435,2021,Q1Q2,Argentina,venezuela,,stay,5.0,1.0,no,1,,,0.0,StronglyAgree,Agree,0.0,0.0
436,2021,Q1Q2,Argentina,venezuela,,stay,,,no,1,yes,Nainpersonclasses,0.0,StronglyAgree,Agree,0.0,0.0
437,2021,Q1Q2,Argentina,venezuela,,stay,2.0,0.0,no,1,,,0.0,StronglyAgree,Agree,0.0,0.0
